routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.044,0.0,428
__check_action_completion,0.0,0.005,0.0,428
preplanner/update_percepts,0.0,0.004,0.0,428
preplanner/needs_planning,0.0,0.0,0.0,428
preplanner/calculate_access_opportunities,0.071,0.061,0.059,70
preplanner/_schedule_observations,0.196,0.232,0.092,70
preplanner/is_observation_path_valid,0.0,0.0,0.0,70
preplanner/_schedule_broadcasts,0.068,0.128,0.0,70
preplanner/_schedule_maneuvers,0.0,0.0,0.0,70
preplanner/__schedule_periodic_replan,0.002,0.008,0.0,70
preplanner/generate_plan,0.267,0.332,0.16,70
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,428
replanner/update_percepts,0.003,0.017,0.0,428
replanner/check_request_completion,0.0,0.0,0.0,428
replanner/check_request_end_time,0.0,0.0,0.0,428
replanner/compare_bids,0.0,0.003,0.0,428
replanner/consensus_phase,0.0,0.003,0.0,428
replanner/is_observation_path_valid,0.0,0.0,0.0,1847
replanner/_get_available_requests,0.013,0.067,0.0,392
replanner/needs_planning,0.007,0.036,0.0,428
replanner/planning_phase,0.57,0.851,0.123,8
replanner/_schedule_observations,0.0,0.0,0.0,8
replanner/_schedule_maneuvers,0.005,0.012,0.001,8
replanner/_schedule_broadcasts,0.041,0.039,0.026,8
replanner/_schedule_waits,0.0,0.0,0.0,8
replanner/generate_plan,0.619,0.835,0.213,8
replanner/calc_imaging_time,0.231,0.107,0.239,4
