routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.017,0.0,429
update_state,0.0,0.0,0.0,429
sense_environment,0.177,0.096,0.17,428
update_state_environment,0.002,0.012,0.0,428
get_environment_broadcasts,0.01,0.024,0.0,428
get_agent_broadcasts,0.068,0.124,0.0,428
sense,0.261,0.181,0.224,428
think,0.263,0.35,0.12,428
perform_wait_for_messages,0.193,0.195,0.151,294
do,0.184,0.173,0.153,428
perform_broadcast,0.008,0.028,0.0,159
perform_state_change,0.107,0.082,0.087,79
perform_observation,0.173,0.101,0.154,119
