routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.009,0.0,1642
__check_action_completion,0.0,0.0,0.0,1642
preplanner/__get_new_requests,0.0,0.0,0.0,1642
preplanner/__update_performed_requests,0.0,0.0,0.0,1642
preplanner/_update_access_times,0.021,0.861,0.0,1642
preplanner/needs_planning,0.0,0.0,0.0,1642
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,243.373,0.0,243.373,1
preplanner/_schedule_broadcasts,0.062,0.0,0.062,2
preplanner/_schedule_maneuvers,14.179,0.0,14.179,1
preplanner/__schedule_periodic_replan,0.55,0.0,0.55,1
preplanner/generate_plan,275.756,0.0,275.756,1
replanner/__get_new_requests,0.0,0.0,0.0,1642
replanner/__update_performed_requests,0.0,0.0,0.0,1642
replanner/_update_access_times,0.011,0.381,0.0,1642
replanner/_schedule_measurements,1.663,3.099,0.792,11
replanner/_schedule_broadcasts,0.017,0.001,0.016,22
replanner/_schedule_maneuvers,1.367,1.948,0.783,11
