plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9c920f41,2,4380.0,0.105
0,0.0,9c920f81,2,4440.0,0.105
0,0.0,9c920f8f,2,4460.0,0.105
0,0.0,9c920f7f,2,4490.0,0.105
0,0.0,9c920f77,2,4530.0,0.105
0,0.0,9c920f50,2,4540.0,0.105
0,0.0,9c920f55,2,4560.0,0.105
0,0.0,9c920f66,2,4610.0,0.105
0,0.0,9c920f56,2,4660.0,0.105
0,0.0,9c920f32,2,4730.0,0.105
0,0.0,9c920f31,2,4790.0,0.105
0,0.0,9c920f36,2,4810.0,0.105
0,0.0,9c920f5f,2,5460.0,0.104
0,0.0,9c920f80,2,5640.0,0.104
0,0.0,9c920f5c,2,6160.0,0.103
0,0.0,9c920f7b,2,9080.0,0.099
0,0.0,9c920f7d,2,9130.0,0.099
0,0.0,9c920f43,2,10700.0,0.097
0,0.0,9c920f8d,2,15020.0,0.092
0,0.0,9c920f6f,2,15360.0,0.091
0,0.0,9c920f34,2,15410.0,0.091
0,0.0,9c920f72,2,16270.0,0.09
0,0.0,9c920f71,2,21110.0,0.084
0,0.0,9c920f44,2,21200.0,0.084
0,0.0,9c920f3c,2,21240.0,0.084
0,0.0,9c920f6c,2,21280.0,0.084
0,0.0,9c920f59,2,21330.0,0.084
0,0.0,9c920f86,2,21680.0,0.083
0,0.0,9c920f4f,2,26210.0,0.077
0,0.0,9c920f33,2,26250.0,0.077
0,0.0,9c920f7a,2,26300.0,0.077
0,0.0,9c920f84,2,26340.0,0.077
0,0.0,9c920f6e,2,26380.0,0.077
0,0.0,9c920f49,2,26390.0,0.077
0,0.0,9c920f51,2,27010.0,0.076
0,0.0,9c920f5e,2,27180.0,0.076
0,0.0,9c920f87,2,27650.0,0.076
0,0.0,9c920f8a,2,33150.0,0.068
0,0.0,9c920f91,2,33180.0,0.068
0,0.0,9c920f5b,2,33330.0,0.068
0,0.0,9c920f8e,2,39140.0,0.061
0,0.0,9c920f4a,2,39260.0,0.061
0,0.0,9c920f90,2,39270.0,0.061
0,0.0,9c920f65,2,39360.0,0.06
0,0.0,9c920f57,2,39390.0,0.06
0,0.0,9c920f3b,2,39410.0,0.06
0,0.0,9c920f3d,2,39430.0,0.06
0,0.0,9c920f54,2,40000.0,0.06
0,0.0,9c920f89,2,40200.0,0.059
0,0.0,9c920f93,2,43250.0,0.055
0,0.0,9c920f45,2,43550.0,0.055
0,0.0,9c920f7c,2,44040.0,0.054
0,0.0,9c920f60,2,46120.0,0.052
0,0.0,9c920f58,2,46390.0,0.051
0,0.0,9c920f3e,2,47640.0,0.05
0,0.0,9c920f67,2,47680.0,0.05
0,0.0,9c920f64,2,47700.0,0.05
0,0.0,9c920f38,2,56780.0,0.038
0,0.0,9c920f88,2,56880.0,0.038
0,0.0,9c920f92,2,56910.0,0.038
0,0.0,9c920f63,2,56950.0,0.038
0,0.0,9c920f48,2,56990.0,0.038
0,0.0,9c920f6d,2,57010.0,0.038
0,0.0,9c920f74,2,58010.0,0.037
0,0.0,9c920f82,2,58030.0,0.036
0,0.0,9c920f3a,2,58180.0,0.036
0,0.0,9c920f5d,2,58220.0,0.036
0,0.0,9c920f69,2,63140.0,0.03
0,0.0,9c920f53,2,63150.0,0.03
0,0.0,9c920f4c,2,64430.0,0.028
0,0.0,9c920f4b,2,68940.0,0.022
0,0.0,9c920f61,2,69030.0,0.022
0,0.0,9c920f39,2,70550.0,0.02
0,0.0,9c920f94,2,71040.0,0.02
0,0.0,9c920f4d,2,71110.0,0.02
0,0.0,9c920f6b,2,71160.0,0.02
0,0.0,9c920f75,2,71170.0,0.02
1,0.0,9c920f41,2,4380.0,0.105
1,0.0,9c920f81,2,4440.0,0.105
1,0.0,9c920f8f,2,4460.0,0.105
1,0.0,9c920f7f,2,4490.0,0.105
1,0.0,9c920f77,2,4530.0,0.105
1,0.0,9c920f50,2,4540.0,0.105
1,0.0,9c920f55,2,4560.0,0.105
1,0.0,9c920f66,2,4610.0,0.105
1,0.0,9c920f56,2,4660.0,0.105
1,0.0,9c920f32,2,4730.0,0.105
1,0.0,9c920f31,2,4790.0,0.105
1,0.0,9c920f36,2,4810.0,0.105
1,0.0,9c920f5f,2,5460.0,0.104
1,0.0,9c920f80,2,5640.0,0.104
1,0.0,9c920f5c,2,6160.0,0.103
1,0.0,9c920f7b,2,9080.0,0.099
1,0.0,9c920f7d,2,9130.0,0.099
1,0.0,9c920f43,2,10700.0,0.097
1,0.0,9c920f8d,2,15020.0,0.092
1,0.0,9c920f6f,2,15360.0,0.091
1,0.0,9c920f34,2,15410.0,0.091
