t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
680.0,0,8701,38.75214694980318,-84.93899418228919,visual,1.0,1,0
680.0,0,8701,38.75214694980318,-84.93899418228919,visual,1.3777777777777778,0,0
690.0,0,8702,39.506326731254426,-85.15643488761893,visual,1.0,1,0
690.0,0,8702,39.506326731254426,-85.15643488761893,visual,1.3833333333333333,0,0
700.0,0,8796,39.809432273360855,-84.21046597154907,visual,1.0,1,0
700.0,0,8796,39.809432273360855,-84.21046597154907,visual,1.3888888888888888,0,0
710.0,0,8774,40.28011400905842,-83.33400256686366,visual,1.0,1,0
710.0,0,8774,40.28011400905842,-83.33400256686366,visual,1.3944444444444444,0,0
720.0,0,8710,41.02037305269737,-83.71672236618643,visual,1.0,1,0
720.0,0,8710,41.02037305269737,-83.71672236618643,visual,1.4,0,0
730.0,0,8779,41.28053377923561,-83.6662905749947,visual,1.0,1,0
730.0,0,8779,41.28053377923561,-83.6662905749947,visual,1.4055555555555554,0,0
740.0,0,8743,42.15991240489824,-83.51392790255879,visual,1.0,1,0
740.0,0,8743,42.15991240489824,-83.51392790255879,visual,1.411111111111111,0,0
1710.0,0,302,-62.56901328567674,-169.39922370337663,thermal,1.95,0,0
1710.0,0,302,-62.56901328567674,-169.39922370337663,thermal,10.0,0,1
