routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00144,0.00735,2e-05,152
__check_action_completion,6e-05,1e-05,6e-05,152
preplanner/update_percepts,2e-05,1e-05,2e-05,152
preplanner/needs_planning,0.0,0.0,0.0,152
preplanner/calculate_access_opportunities,0.00978,0.00345,0.0091,4
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,863
preplanner/_schedule_maneuvers,0.02368,0.00993,0.02457,4
preplanner/__schedule_periodic_replan,0.00142,0.00228,0.00012,4
preplanner/generate_plan,1.56927,2.26071,0.305,4
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,152
replanner/update_percepts,5e-05,2e-05,4e-05,152
replanner/check_request_completion,0.00802,0.00768,0.00517,152
replanner/check_request_end_time,0.0,0.0,0.0,152
replanner/compare_bids,0.00447,0.00545,0.00208,152
replanner/consensus_phase,0.0125,0.01052,0.00899,152
replanner/is_observation_path_valid,1e-05,1e-05,0.0,312
replanner/is_task_path_valid,3e-05,0.0,3e-05,154
replanner/needs_planning,0.01254,0.01052,0.00902,152
replanner/_get_available_requests,1e-05,1e-05,1e-05,8
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/planning_phase,5e-05,0.0,5e-05,1
replanner/merge_plans,4e-05,0.0,4e-05,1
replanner/_schedule_observations,6e-05,0.0,6e-05,1
replanner/_schedule_maneuvers,0.00606,0.0,0.00606,1
replanner/_create_broadcast_path,0.0074,0.0,0.0074,1
replanner/_schedule_broadcasts,0.00753,0.0,0.00753,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.01375,0.0,0.01375,1
