routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5107
update_state,0.0,0.0,0.0,5107
sense_environment,0.045,0.021,0.049,5106
update_state_environment,0.0,0.0,0.0,5106
get_environment_broadcasts,0.001,0.004,0.0,5106
get_agent_broadcasts,0.0,0.001,0.0,5106
sense,0.047,0.02,0.05,5106
think,0.322,3.723,0.017,5106
perform_wait_for_messages,0.644,5.87,0.033,4528
do,0.574,5.531,0.03,5106
perform_state_change,0.032,0.021,0.026,642
perform_observation,0.022,0.015,0.015,571
perform_broadcast,0.0,0.0,0.0,20
