routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00315,0.01233,2e-05,5106
__check_action_completion,6e-05,1e-05,5e-05,5106
preplanner/update_percepts,0.00021,0.00012,0.00022,5106
preplanner/needs_planning,0.0,0.0,0.0,5106
preplanner/calculate_access_opportunities,0.0109,0.00696,0.00836,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,436350
preplanner/_schedule_maneuvers,0.02966,0.07108,0.00573,173
preplanner/__schedule_periodic_replan,0.0002,0.00056,0.00011,173
preplanner/generate_plan,8.91488,18.23047,0.29075,173
replanner/needs_planning,0.0,0.0,0.0,5106
replanner/_create_broadcast_path,0.00643,0.00024,0.00633,20
