routine,t_avg,t_std,t_med,n
_read_incoming_messages,2e-05,0.0,2e-05,875
__check_action_completion,6e-05,1e-05,6e-05,875
preplanner/update_percepts,2e-05,0.0,2e-05,875
preplanner/needs_planning,0.0,0.0,0.0,875
preplanner/calculate_access_opportunities,0.00039,0.00058,0.00033,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,1827
preplanner/_schedule_observations,0.01608,0.01136,0.01139,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.00387,0.00543,0.00216,864
preplanner/__schedule_periodic_replan,8e-05,0.00028,5e-05,864
preplanner/generate_plan,0.0201,0.0125,0.01608,864
preplanner/populate_adjacency_matrix,0.00012,0.00056,2e-05,91
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,875
replanner/update_percepts,8e-05,1e-05,8e-05,875
replanner/check_request_completion,0.00356,0.00489,0.00206,875
replanner/check_request_end_time,0.0,0.0,0.0,875
replanner/compare_bids,0.00285,0.00434,0.00172,875
replanner/consensus_phase,0.00642,0.00736,0.0039,875
replanner/needs_planning,0.00643,0.00736,0.00391,875
