routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1023
update_state,0.0,0.0,0.0,1023
sense_environment,0.045,0.02,0.043,1022
update_state_environment,0.0,0.001,0.0,1022
get_environment_broadcasts,0.001,0.003,0.0,1022
get_agent_broadcasts,0.001,0.005,0.0,1022
sense,0.047,0.02,0.05,1022
think,0.027,0.016,0.026,1022
perform_broadcast,0.002,0.002,0.001,31
do,0.023,0.02,0.014,1022
perform_wait_for_messages,0.024,0.021,0.015,941
perform_state_change,0.018,0.014,0.012,80
perform_observation,0.012,0.012,0.007,75
