routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00054,0.00278,2e-05,1022
__check_action_completion,7e-05,1e-05,6e-05,1022
preplanner/update_percepts,8e-05,4e-05,0.0001,1022
preplanner/needs_planning,0.0,0.0,0.0,1022
preplanner/calculate_access_opportunities,0.00097,0.0,0.00097,1
preplanner/_schedule_observations,0.02903,0.0,0.02903,1
preplanner/is_observation_path_valid,0.00016,0.0,0.00016,1
preplanner/_create_broadcast_path,0.00726,0.0,0.00726,1
preplanner/_schedule_broadcasts,0.0298,0.0,0.0298,1
preplanner/_schedule_maneuvers,0.04559,0.0,0.04559,1
preplanner/__schedule_periodic_replan,0.00136,0.0,0.00136,1
preplanner/generate_plan,0.10833,0.0,0.10833,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,1022
replanner/update_percepts,0.00016,0.0002,0.00012,1022
replanner/check_request_completion,0.00695,0.00696,0.00429,1022
replanner/check_request_end_time,0.0,0.0,0.0,1022
replanner/compare_bids,0.00405,0.00623,0.00159,1022
replanner/consensus_phase,0.01102,0.01055,0.00782,1022
replanner/is_observation_path_valid,1e-05,1e-05,1e-05,2251
replanner/is_task_path_valid,2e-05,0.0,2e-05,1032
replanner/needs_planning,0.01106,0.01055,0.00788,1022
replanner/_get_available_requests,5e-05,5e-05,5e-05,77
replanner/_generate_bids_from_request,1e-05,2e-05,1e-05,10
replanner/_get_matching_request,1e-05,0.0,0.0,193
replanner/_can_bid,1e-05,0.0,0.0,173
replanner/planning_phase,0.00014,0.00012,9e-05,5
replanner/merge_plans,0.00202,0.00129,0.00218,5
replanner/_schedule_observations,0.0021,0.00132,0.00226,5
replanner/_schedule_maneuvers,0.00903,0.00684,0.00646,5
replanner/_create_broadcast_path,0.00804,0.00348,0.0064,8
replanner/_schedule_broadcasts,0.0138,0.00632,0.01247,5
replanner/_schedule_waits,1e-05,1e-05,0.0,5
replanner/generate_plan,0.02576,0.00981,0.02064,5
replanner/_can_access,0.00024,4e-05,0.00024,2
