routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.074,0.0,730
__check_action_completion,0.0,0.001,0.0,730
preplanner/__get_new_requests,0.0,0.0,0.0,730
preplanner/__update_performed_requests,0.0,0.005,0.0,730
preplanner/_update_access_times,0.04,1.076,0.0,730
preplanner/needs_planning,0.0,0.0,0.0,730
preplanner/_get_available_requests,0.001,0.0,0.001,1
preplanner/_schedule_measurements,169.48,0.0,169.48,1
preplanner/_schedule_broadcasts,1.427,1.408,1.427,2
preplanner/_schedule_maneuvers,12.509,0.0,12.509,1
preplanner/__schedule_periodic_replan,1.788,0.0,1.788,1
preplanner/generate_plan,214.092,0.0,214.092,1
replanner/__get_new_requests,0.0,0.0,0.0,730
replanner/__update_performed_requests,0.0,0.0,0.0,730
replanner/_update_access_times,0.53,3.636,0.0,730
replanner/_schedule_measurements,27.737,29.464,3.818,7
replanner/_schedule_broadcasts,0.641,0.885,0.29,14
replanner/_schedule_maneuvers,8.216,10.608,0.52,7
