routine,t_avg,t_std,t_med,n
sense,0.02,0.01,0.024,34
think,0.014,0.007,0.013,34
do,0.212,0.322,0.174,34
BROADCAST_MSG,0.003,0.0,0.003,1
WAIT_FOR_MSG,0.218,0.324,0.175,33
