GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
12,2607,7.21,81.535
13,3493,7.647,81.213
28,4262,17.304,82.088
30,2492,18.455,82.55
31,1624,19.275,82.826
34,204,19.661,85.489
35,339,21.52,83.855
36,563,21.279,85.03
39,2194,22.958,86.754
40,3537,23.682,86.746
41,2193,23.787,86.813
41,2615,24.108,87.309
42,533,22.495,92.228
43,4895,23.462,91.814
49,2674,28.185,89.381
49,3434,28.402,88.248
50,625,28.622,90.444
51,299,29.095,90.379
51,2704,28.742,91.67
51,4384,28.97,90.579
51,4498,29.038,90.418
52,2411,30.473,88.672
53,93,30.715,90.656
53,361,31.301,88.041
53,1664,30.965,89.673
53,1680,31.215,89.202
53,2082,31.135,88.816
53,2305,31.39,87.965
53,3004,30.91,89.779
53,4104,30.978,89.955
53,4938,31.115,89.552
54,101,31.777,89.048
54,664,31.647,88.543
54,890,31.269,90.59
54,1406,31.727,89.51
54,1911,31.793,88.137
54,2729,31.994,88.256
54,3885,31.581,89.073
54,3963,31.01,90.485
55,1174,31.515,90.969
55,1209,31.269,91.036
55,1282,31.727,91.177
55,2196,31.298,91.465
55,2355,31.452,91.502
55,2857,31.71,90.744
55,3102,31.777,90.402
55,4102,32.274,88.699
55,4573,31.544,90.819
56,857,32.077,90.844
56,941,31.924,91.51
56,1165,32.448,90.01
56,1616,32.998,89.81
56,2943,32.981,88.698
56,4362,32.71,89.585
57,366,33.477,90.356
57,455,33.435,89.873
57,2624,33.64,89.715
58,2539,33.986,89.898
58,2874,33.703,90.065
58,4199,34.106,90.232
59,463,34.765,90.365
59,1589,34.711,90.498
59,2088,33.894,91.202
59,2455,34.299,91.63
59,4903,33.074,93.259
60,658,35.215,90.327
60,2552,35.065,90.523
60,3274,35.21,90.453
60,4889,35.236,89.947
61,584,35.594,91.052
61,807,35.744,90.21
61,899,35.207,92.292
61,1691,35.931,90.722
61,1704,35.632,90.778
61,3156,35.327,91.885
61,3160,34.806,92.215
61,3168,35.702,91.34
61,4884,35.963,90.192
62,676,35.698,92.91
62,695,35.527,92.109
62,4193,35.527,93.41
63,4355,35.963,93.305
64,324,34.811,97.313
65,272,35.106,97.785
65,765,35.35,98.379
65,1722,37.0,94.295
65,3604,36.784,95.294
65,3661,37.022,94.584
66,542,37.019,95.165
66,872,37.49,93.952
66,2046,36.86,95.915
66,2580,37.706,93.394
66,3566,35.258,99.165
67,1218,37.131,96.923
67,2698,37.477,95.519
67,3120,37.252,96.854
67,4997,37.823,95.269
68,1490,36.706,99.09
68,1666,38.86,93.873
68,1706,36.927,98.252
68,3639,36.872,98.402
69,40,36.923,100.198
69,286,38.302,97.556
69,3572,37.007,100.533
77,4068,42.298,101.252
80,639,45.59,99.14
81,639,45.59,99.14
81,1516,45.056,100.727
85,2751,48.147,99.814
86,983,49.202,99.085
88,63,50.424,100.152
93,4,52.234,104.322
93,1100,51.107,106.331
96,2522,52.852,108.209
98,1661,52.644,111.572
98,2897,53.602,108.993
98,2913,52.193,112.811
98,3106,52.689,111.677
98,3260,52.117,112.693
101,2879,54.831,112.343
102,1530,55.268,113.096
107,3485,57.193,116.436
108,3934,57.834,117.728
116,4753,63.588,119.007
119,1455,63.552,125.444
119,4485,63.71,124.448
127,4711,65.237,135.794
131,3769,62.554,143.623
136,1105,69.208,146.735
136,2365,69.141,145.517
137,923,69.991,146.843
137,3353,69.989,146.759
137,3392,69.865,147.177
137,4404,66.452,149.906
138,2124,68.257,151.161
138,2589,68.299,149.797
138,4110,68.357,149.994
139,1307,68.414,151.616
139,1827,68.624,152.018
139,1936,68.267,152.676
139,2124,68.257,151.161
139,2392,68.605,152.199
139,2395,69.034,151.693
139,3159,67.889,151.955
139,3316,69.159,151.41
139,3352,68.364,151.903
139,3560,68.337,151.517
139,3583,68.043,152.418
139,3674,68.015,151.914
139,3799,67.492,151.608
139,4251,68.333,151.923
139,4361,68.527,151.827
139,4536,69.153,150.699
139,4790,69.104,150.823
140,669,68.461,153.331
140,914,68.685,153.935
140,1936,68.267,152.676
140,2201,68.455,153.588
140,3254,67.673,154.56
140,3644,69.164,152.847
140,4064,69.577,152.865
141,558,69.115,154.302
141,1239,68.235,155.065
141,2520,67.867,155.816
141,2588,68.345,155.124
141,2622,69.435,155.573
141,3254,67.673,154.56
141,3555,68.322,155.134
141,3675,68.628,154.84
141,4238,68.542,155.182
141,4270,68.568,154.511
142,2622,69.435,155.573
142,3892,69.42,156.509
142,3966,69.498,156.048
142,4715,69.854,156.493
143,1754,69.875,158.577
143,2757,69.104,158.92
143,3424,69.134,158.651
143,4727,69.707,158.689
143,4899,69.23,158.974
144,690,69.36,159.981
144,762,70.07,158.984
144,1362,69.42,160.177
144,1536,70.474,159.105
144,1952,68.981,159.306
144,1980,69.744,159.372
144,2351,69.352,160.115
144,2737,70.843,158.816
144,2757,69.104,158.92
144,3820,70.432,159.062
144,4339,70.529,159.213
144,4504,69.239,159.588
144,4556,68.919,159.677
144,4701,68.931,159.952
144,4747,68.933,160.109
144,4899,69.23,158.974
144,4902,69.527,159.748
144,4923,70.402,158.802
150,4436,67.299,169.268
152,1461,67.446,172.172
152,2850,65.092,172.004
154,365,64.601,174.728
156,2668,62.527,176.648
156,4319,63.334,176.648
157,2668,62.527,176.648
157,4597,67.504,179.777
158,2132,62.453,179.089
158,4095,62.631,179.477
158,4830,65.363,-179.992
159,4095,62.631,179.477
164,4665,68.26,-166.165
165,4665,68.26,-166.165
167,793,65.159,-165.934
167,3241,67.156,-163.735
168,2346,65.577,-163.09
169,162,66.577,-161.219
169,820,66.523,-160.131
169,2346,65.577,-163.09
170,2301,62.11,-164.706
171,2007,61.584,-163.911
171,2301,62.11,-164.706
171,3091,61.539,-164.719
171,3186,62.666,-163.626
172,384,60.265,-164.065
172,1060,60.982,-163.839
172,1276,60.861,-163.939
172,1550,60.874,-164.089
172,2007,61.584,-163.911
172,2047,60.367,-164.241
172,3335,60.528,-164.135
172,3371,61.016,-163.318
172,3595,60.478,-164.224
172,3936,60.815,-163.568
173,384,60.265,-164.065
173,1244,60.99,-162.401
173,1269,60.839,-162.586
173,1982,60.819,-162.302
173,2028,61.065,-162.702
173,3252,60.155,-163.924
173,4198,59.876,-163.344
173,4291,59.865,-163.527
173,4463,59.937,-163.276
174,2206,61.337,-160.092
174,2838,61.63,-160.439
174,3333,60.471,-161.864
176,1724,60.162,-158.747
176,3659,60.328,-158.784
176,4336,59.539,-159.693
177,736,59.936,-158.191
177,885,59.43,-158.838
177,1865,59.596,-158.538
177,2006,59.275,-158.6
177,2095,60.04,-158.565
177,2134,59.15,-158.889
177,3369,63.898,-152.119
177,3594,59.783,-158.92
177,4317,59.144,-159.34
178,4958,60.954,-154.771
179,66,59.332,-155.885
179,287,58.686,-156.43
179,540,59.949,-154.861
179,2489,61.212,-152.383
179,3637,60.958,-153.963
180,138,58.039,-156.842
180,287,58.686,-156.43
180,838,57.566,-156.788
180,952,57.56,-156.997
180,1023,59.136,-155.547
180,1304,59.008,-155.584
180,1622,58.609,-155.041
180,2215,58.548,-155.806
180,2489,61.212,-152.383
180,3969,61.403,-151.473
180,4139,56.419,-158.944
181,596,60.233,-151.159
181,1622,58.609,-155.041
181,1730,60.414,-150.484
182,1730,60.414,-150.484
182,2998,60.492,-149.831
182,4374,57.439,-154.11
183,4374,57.439,-154.11
185,4649,60.675,-144.743
186,3035,60.072,-143.459
552,1050,-21.907,43.597
561,3844,-18.463,49.292
562,1025,-17.426,48.58
563,1130,-16.095,45.905
639,1701,24.899,68.052
641,1876,26.414,67.696
643,130,29.848,62.206
648,3945,32.321,65.12
653,1529,32.437,71.377
656,851,34.091,72.691
660,2687,38.368,69.344
661,4676,37.447,73.578
661,4814,37.794,72.752
662,2003,38.273,72.612
663,65,40.869,67.797
663,398,40.277,69.819
663,4517,41.022,67.998
664,435,39.035,73.36
666,3105,42.731,69.007
666,4042,40.769,73.065
667,794,41.682,72.653
667,1150,40.652,75.331
668,2170,43.122,70.72
668,3501,40.098,77.348
668,3611,43.414,70.751
669,649,41.788,75.326
670,3636,43.381,73.877
671,20,42.485,77.427
671,3838,44.647,71.957
672,2686,43.672,76.528
673,131,43.922,77.104
675,12,46.385,74.602
677,376,44.602,81.16
678,301,44.919,82.89
679,60,46.152,81.673
679,237,46.577,81.229
679,1389,46.46,81.339
679,4366,45.598,82.144
680,1181,49.831,75.273
684,993,50.4,81.07
684,4850,48.387,83.787
685,41,49.656,83.348
685,382,48.698,85.535
685,3169,52.315,77.773
686,1346,53.281,77.924
686,2320,52.865,78.61
686,3649,51.754,80.836
686,3944,48.712,87.021
686,3961,51.101,81.821
686,4071,51.677,80.765
687,251,52.998,79.535
687,1070,52.698,79.79
687,1398,52.5,81.295
687,2512,52.382,81.517
687,4100,53.531,78.5
687,4742,53.044,79.131
688,4827,53.055,80.868
690,816,51.788,87.253
690,2625,50.377,89.74
691,169,54.843,83.001
695,628,52.826,91.367
696,3523,54.66,90.119
696,4738,54.51,90.194
697,2794,55.544,89.631
699,109,55.934,92.293
708,103,57.977,102.669
720,86,63.034,112.477
725,4753,63.588,119.007
728,3381,65.687,122.096
729,1455,63.552,125.444
729,4485,63.71,124.448
730,2280,67.756,124.223
737,4711,65.237,135.794
739,1718,70.91,138.356
739,2797,71.08,137.897
739,2950,70.821,137.757
739,4058,70.696,137.774
741,4608,70.995,142.609
743,2365,69.141,145.517
743,3897,70.299,146.306
743,4976,70.698,144.81
744,923,69.991,146.843
744,1105,69.208,146.735
744,3353,69.989,146.759
744,3392,69.865,147.177
744,3897,70.299,146.306
746,2589,68.299,149.797
746,3975,70.668,150.73
746,4110,68.357,149.994
746,4536,69.153,150.699
746,4790,69.104,150.823
747,1307,68.414,151.616
747,1827,68.624,152.018
747,2124,68.257,151.161
747,2392,68.605,152.199
747,2395,69.034,151.693
747,3316,69.159,151.41
747,3352,68.364,151.903
747,3560,68.337,151.517
747,3674,68.015,151.914
747,3799,67.492,151.608
747,4064,69.577,152.865
747,4251,68.333,151.923
747,4361,68.527,151.827
747,4404,66.452,149.906
747,4790,69.104,150.823
748,558,69.115,154.302
748,669,68.461,153.331
748,914,68.685,153.935
748,1936,68.267,152.676
748,2201,68.455,153.588
748,2392,68.605,152.199
748,3159,67.889,151.955
748,3583,68.043,152.418
748,3644,69.164,152.847
748,3674,68.015,151.914
748,3799,67.492,151.608
748,4064,69.577,152.865
749,558,69.115,154.302
749,914,68.685,153.935
749,1239,68.235,155.065
749,2588,68.345,155.124
749,2622,69.435,155.573
749,3254,67.673,154.56
749,3555,68.322,155.134
749,3675,68.628,154.84
749,3966,69.498,156.048
749,4238,68.542,155.182
749,4270,68.568,154.511
749,4715,69.854,156.493
750,2520,67.867,155.816
750,3892,69.42,156.509
750,4715,69.854,156.493
751,1754,69.875,158.577
751,1952,68.981,159.306
751,1980,69.744,159.372
751,2757,69.104,158.92
751,3424,69.134,158.651
751,4504,69.239,159.588
751,4727,69.707,158.689
751,4899,69.23,158.974
751,4902,69.527,159.748
752,690,69.36,159.981
752,1362,69.42,160.177
752,1952,68.981,159.306
752,2351,69.352,160.115
752,4504,69.239,159.588
752,4556,68.919,159.677
752,4701,68.931,159.952
752,4747,68.933,160.109
752,4902,69.527,159.748
757,3603,62.515,162.477
758,3603,62.515,162.477
758,4436,67.299,169.268
760,1461,67.446,172.172
760,4698,61.289,164.695
762,2850,65.092,172.004
764,365,64.601,174.728
766,4319,63.334,176.648
766,4830,65.363,-179.992
767,2668,62.527,176.648
769,2132,62.453,179.089
769,4095,62.631,179.477
1127,4549,-34.076,19.288
1139,1217,-26.896,20.265
1151,59,-20.94,25.952
1151,69,-20.938,25.634
1151,818,-20.821,25.063
1151,2344,-21.032,25.523
1151,4053,-21.019,25.695
1151,4179,-20.716,24.83
1159,527,-15.765,26.015
1160,1874,-15.745,27.281
1167,786,-10.5,25.465
1168,100,-11.431,29.815
1168,991,-10.753,27.245
1168,1061,-11.672,29.735
1169,1079,-11.052,29.727
1169,1742,-9.119,25.978
1169,4028,-9.994,27.252
1170,276,-8.578,26.304
1170,1492,-8.898,26.043
1170,2452,-9.645,28.665
1170,3565,-8.757,26.07
1171,592,-8.256,26.556
1171,4127,-8.349,26.43
1172,31,-8.492,28.879
1172,111,-8.944,29.445
1172,1067,-7.994,26.885
1172,1578,-7.847,26.979
1172,4448,-8.89,29.781
1176,3,-5.911,29.185
1178,568,-5.277,30.962
1179,2022,-5.001,30.962
1181,74,-2.489,28.893
1182,2551,-2.34,29.986
1183,1354,-2.354,30.363
1183,3494,-1.475,29.758
1183,3932,-2.124,30.283
1184,940,-1.858,31.191
1184,1816,-1.815,30.827
1184,3796,-1.216,29.83
1185,84,-0.141,29.602
1185,4155,-1.458,31.512
1186,680,-0.068,30.161
1186,4370,-0.743,31.312
1186,4568,-0.667,31.088
1188,2094,0.316,31.842
1189,0,0.431,33.194
1190,62,1.613,32.349
1190,1845,1.306,33.474
1190,1883,1.292,33.439
1190,4778,1.364,33.353
1191,25,2.761,31.41
1191,1134,1.681,33.836
1191,3440,1.644,34.132
1198,2525,7.763,30.562
1198,4768,7.48,30.577
1201,3585,9.517,30.494
1207,789,11.798,34.39
1208,56,11.574,37.407
1211,187,15.239,32.485
1212,1699,14.925,35.907
1243,3814,30.693,46.702
1244,119,32.697,43.893
1244,4451,31.986,44.273
1245,104,33.69,43.46
1245,915,33.203,43.498
1245,1439,32.128,45.643
1245,1885,31.63,47.571
1245,3033,32.224,46.593
1246,508,34.21,42.352
1246,1312,32.673,46.053
1246,4371,32.887,45.463
1247,2107,34.115,44.97
1249,499,36.629,42.829
1249,1509,35.115,45.71
1250,1430,35.956,44.957
1252,50,38.644,42.948
1252,3817,38.852,42.343
1253,33,37.706,45.373
1253,1617,38.689,43.528
1255,1690,39.091,45.402
1255,4440,37.439,49.417
1256,128,40.552,44.991
1256,1448,40.97,43.285
1257,128,40.552,44.991
1257,4505,41.399,43.789
1258,415,40.794,47.027
1258,2266,40.947,46.168
1261,2401,40.306,52.768
1262,10,41.057,52.913
1262,2497,40.622,52.837
1262,3427,43.58,47.455
1262,4084,43.279,47.508
1262,4952,40.596,53.438
1265,763,43.385,51.84
1265,2772,43.265,51.515
1265,3128,42.898,52.952
1265,3157,43.773,51.202
1265,4493,42.298,53.752
1265,4697,42.744,53.46
1266,1815,45.756,48.616
1266,1984,45.67,47.965
1266,4287,45.758,48.604
1266,4813,45.619,48.472
1267,1808,44.513,52.73
1267,2159,44.498,52.294
1267,3025,46.185,49.198
1267,4983,44.819,52.377
1268,4591,46.314,49.609
1269,46,45.4,54.024
1269,1465,44.769,55.565
1269,3093,44.993,55.125
1269,3462,45.491,53.558
1270,1183,45.594,55.398
1270,4149,45.522,54.462
1271,374,47.142,53.101
1271,1155,49.014,48.796
1271,1313,45.51,56.698
1271,1531,45.885,56.21
1271,2276,45.94,55.756
1271,2537,45.54,55.74
1272,400,45.644,57.102
1272,870,45.848,57.685
1272,1400,48.46,51.923
1272,3531,45.927,57.281
1272,3695,45.91,56.523
1272,4659,46.135,56.119
1273,1019,49.812,49.935
1273,2348,50.19,49.947
1274,2785,46.627,58.46
1274,4178,47.09,57.802
1275,748,50.49,51.616
1279,3504,48.943,62.03
1280,2559,48.803,62.314
1280,3504,48.943,62.03
1280,3648,48.952,62.207
1281,798,51.674,58.624
1281,1446,50.744,60.894
1282,2279,50.091,64.039
1282,2312,50.96,61.577
1282,4731,49.883,63.829
1283,1395,50.332,64.135
1283,2572,53.587,59.132
1283,3332,50.333,64.215
1284,2049,55.404,56.554
1284,2222,52.519,62.334
1284,2764,51.403,64.424
1284,3360,50.958,64.478
1285,2437,52.909,63.051
1285,3650,51.601,64.47
1286,2799,53.12,63.175
1286,3977,54.614,61.602
1287,444,52.921,64.971
1287,1645,55.377,60.49
1287,2669,52.594,65.59
1287,2683,55.79,60.746
1287,2721,55.523,60.572
1287,3364,52.69,65.835
1287,4243,55.66,61.122
1287,4708,55.902,60.79
1287,4811,53.327,65.61
1288,2994,55.81,61.617
1288,3581,53.573,66.223
1288,3600,54.171,64.556
1288,3701,52.424,67.503
1288,4050,52.621,68.1
1288,4811,53.327,65.61
1288,4933,56.216,61.607
1288,4979,55.82,61.902
1289,1762,53.872,67.435
1289,3289,53.015,68.211
1289,3997,57.263,60.124
1289,4005,53.769,66.827
1289,4050,52.621,68.1
1289,4446,56.794,61.301
1289,4476,57.361,60.555
1290,3815,54.067,68.376
1290,4634,54.523,67.927
1291,1594,56.086,65.929
1291,2777,55.223,67.99
1291,3770,55.644,67.465
1291,4086,55.365,67.565
1291,4634,54.523,67.927
1292,3437,55.41,68.752
1292,3770,55.644,67.465
1293,2025,54.644,71.735
1293,4411,55.31,70.052
1293,4872,60.056,62.169
1294,1286,60.033,63.27
1294,2449,59.829,63.212
1295,399,59.514,66.243
1295,705,56.205,71.972
1295,1967,60.508,64.061
1295,2182,58.894,67.014
1295,2271,56.073,71.64
1295,2528,59.659,66.368
1295,3831,59.306,67.065
1295,4593,57.851,68.58
1295,4633,58.265,67.827
1296,929,57.568,70.677
1296,1902,60.608,64.974
1296,2932,59.718,67.275
1296,3438,60.884,65.177
1297,3502,60.622,67.811
1297,3995,60.247,68.384
1297,4716,60.386,68.153
1298,785,60.63,69.57
1298,1089,62.305,65.793
1298,1122,61.659,67.222
1298,1826,60.751,67.811
1298,1953,62.402,66.198
1298,1998,62.155,66.474
1299,785,60.63,69.57
1299,1027,60.771,69.492
1299,1953,62.402,66.198
1301,1610,60.947,72.653
1301,3114,60.987,72.706
1301,3425,61.052,73.361
1301,3506,60.959,73.608
1301,3599,61.011,73.285
1301,4894,61.845,71.626
1302,564,61.252,74.785
1302,1693,61.735,73.415
1302,2416,62.001,73.024
1302,4088,62.103,72.876
1302,4941,62.24,72.644
1303,2801,61.786,75.377
1303,3059,63.549,71.559
1303,4167,61.002,75.452
1304,3411,61.104,76.683
1304,4543,60.039,78.637
1304,4809,60.075,78.519
