routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,5029
update_state,0.0,0.0,0.0,5029
sense_environment,0.056,0.029,0.053,5029
update_state_environment,0.0,0.001,0.0,5029
get_environment_broadcasts,0.001,0.004,0.0,5028
get_agent_broadcasts,0.004,0.008,0.0,5028
sense,0.062,0.029,0.059,5028
think,0.035,0.02,0.031,5028
perform_broadcast,0.003,0.004,0.001,460
do,0.034,0.028,0.027,5028
perform_wait_for_messages,0.034,0.028,0.027,4568
perform_state_change,0.033,0.028,0.024,662
perform_observation,0.028,0.024,0.02,451
