routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00029,0.00156,2e-05,3654
__check_action_completion,6e-05,1e-05,5e-05,3654
preplanner/update_percepts,0.00012,5e-05,0.00012,3654
preplanner/needs_planning,0.0,0.0,0.0,3654
preplanner/calculate_access_opportunities,0.00081,0.00056,0.0007,173
preplanner/populate_adjacency_matrix,0.0007,0.00158,0.00018,477
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1854
preplanner/_schedule_observations,0.03938,0.01976,0.03648,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.00678,0.006,0.00541,173
preplanner/__schedule_periodic_replan,8e-05,6e-05,9e-05,173
preplanner/generate_plan,0.04639,0.02101,0.04382,173
replanner/needs_planning,0.0,0.0,0.0,3654
replanner/_create_broadcast_path,0.00678,0.00121,0.00637,8
