routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.018,0.096,0.0,12490
__check_action_completion,0.0,0.009,0.0,12490
preplanner/update_percepts,0.003,0.021,0.0,12490
preplanner/needs_planning,0.0,0.004,0.0,12490
preplanner/calculate_access_times,1.739,0.0,1.739,1
preplanner/_schedule_observations,121.991,0.0,121.991,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,236.492,0.0,236.492,1
preplanner/_schedule_maneuvers,25.847,0.0,25.847,1
preplanner/__schedule_periodic_replan,2.385,0.0,2.385,1
preplanner/generate_plan,390.989,0.0,390.989,1
replanner/needs_planning,0.0,0.001,0.0,12490
