inc [deg],num sats,num planes,num planes [norm],ta phasing param,ta phasing angle [deg],time index,time [s],num components,n components [norm],lcc,lcc [norm]
98.0,6,4,0.6666666666666666,3,180.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,1,0.8590907628291935,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,2,1.718181525658387,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,3,2.5772722884875803,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,4,3.436363051316774,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,5,4.295453814145968,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,6,5.1545445769751606,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,7,6.013635339804354,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,8,6.872726102633548,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,9,7.731816865462742,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,10,8.590907628291935,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,11,9.44999839112113,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,12,10.309089153950321,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,13,11.168179916779515,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,14,12.027270679608709,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,15,12.886361442437902,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,16,13.745452205267096,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,17,14.60454296809629,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,18,15.463633730925483,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,19,16.322724493754677,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,20,17.18181525658387,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,21,18.040906019413065,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,22,18.89999678224226,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,23,19.759087545071452,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,24,20.618178307900642,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,25,21.477269070729836,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,26,22.33635983355903,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,27,23.195450596388223,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,28,24.054541359217417,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,29,24.91363212204661,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,30,25.772722884875805,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,31,26.631813647705,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,32,27.490904410534192,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,33,28.349995173363386,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,34,29.20908593619258,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,35,30.068176699021773,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,36,30.927267461850967,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,37,31.78635822468016,4,0.6666666666666666,2,0.3333333333333333
98.0,6,4,0.6666666666666666,3,180.0,38,32.645448987509354,4,0.6666666666666666,2,0.3333333333333333
