inc [deg],num sats,num planes,num planes [norm],ta phasing param,ta phasing angle [deg],time index,time [s],num components,n components [norm],lcc,lcc [norm]
98.0,12,5,0.4166666666666667,3,90.0,0,0.0,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,1,0.8590907628291932,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,2,1.7181815256583863,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,3,2.5772722884875794,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,4,3.4363630513167727,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,5,4.295453814145966,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,6,5.154544576975159,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,7,6.0136353398043525,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,8,6.872726102633545,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,9,7.731816865462738,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,10,8.590907628291932,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,11,9.449998391121126,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,12,10.309089153950318,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,13,11.168179916779511,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,14,12.027270679608705,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,15,12.886361442437897,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,16,13.74545220526709,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,17,14.604542968096284,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,18,15.463633730925476,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,19,16.32272449375467,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,20,17.181815256583864,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,21,18.040906019413057,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,22,18.89999678224225,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,23,19.75908754507144,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,24,20.618178307900635,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,25,21.47726907072983,5,0.4166666666666667,3,0.25
98.0,12,5,0.4166666666666667,3,90.0,26,22.336359833559023,5,0.4166666666666667,3,0.25
