routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.022,0.073,0.0,3670
__check_action_completion,0.0,0.001,0.0,3670
preplanner/update_percepts,0.002,0.013,0.0,3670
preplanner/needs_planning,0.0,0.0,0.0,3670
preplanner/calculate_access_opportunities,0.147,0.0,0.147,1
preplanner/_schedule_observations,0.826,0.0,0.826,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.018,0.0,0.018,1
preplanner/_schedule_broadcasts,1.184,0.0,1.184,1
preplanner/_schedule_maneuvers,6.37,0.0,6.37,1
preplanner/__schedule_periodic_replan,0.032,0.0,0.032,1
preplanner/generate_plan,9.379,0.0,9.379,1
replanner/compile_new_measurement_request_bids,0.0,0.003,0.0,3670
replanner/update_percepts,0.029,0.086,0.001,3670
replanner/check_request_completion,0.0,0.003,0.0,3670
replanner/check_request_end_time,0.0,0.0,0.0,3670
replanner/compare_bids,0.0,0.005,0.0,3670
replanner/consensus_phase,0.001,0.006,0.0,3670
replanner/is_observation_path_valid,0.005,0.033,0.001,286178
replanner/_get_available_requests,0.321,0.375,0.201,1480
replanner/needs_planning,1.455,9.954,0.0,3670
replanner/planning_phase,7.675,27.786,0.404,343
replanner/_schedule_observations,3.368,3.132,2.411,343
replanner/_schedule_maneuvers,2.26,2.322,1.38,343
replanner/_create_broadcast_path,0.043,0.076,0.017,368
replanner/_schedule_broadcasts,0.074,0.156,0.022,343
replanner/_schedule_waits,0.0,0.0,0.0,343
replanner/generate_plan,13.903,28.881,6.878,343
replanner/calc_imaging_time,0.089,0.076,0.062,58
