routine,t_avg,t_std,t_med,n
check_action_statuses,0.009,0.064,0.0,3671
update_state,0.0,0.0,0.0,3671
sense_environment,0.182,0.178,0.155,3670
update_state_environment,0.002,0.014,0.0,3670
get_environment_broadcasts,0.016,0.044,0.0,3670
get_agent_broadcasts,0.111,0.485,0.0,3670
sense,0.32,0.597,0.196,3670
think,2.927,13.872,0.122,3670
perform_broadcast,0.015,0.102,0.0,739
do,0.746,5.383,0.108,3670
perform_wait_for_messages,1.142,6.867,0.117,2235
perform_state_change,0.178,1.228,0.043,790
perform_observation,0.153,0.173,0.122,1124
