routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1953
update_state,0.0,0.0,0.0,1953
sense_environment,0.046,0.02,0.05,1952
update_state_environment,0.0,0.001,0.0,1952
get_environment_broadcasts,0.001,0.002,0.0,1952
get_agent_broadcasts,0.0,0.001,0.0,1952
sense,0.047,0.019,0.051,1952
think,0.024,0.017,0.019,1952
perform_wait_for_messages,0.026,0.022,0.017,1838
do,0.026,0.021,0.017,1952
perform_state_change,0.03,0.017,0.024,130
perform_observation,0.016,0.013,0.009,115
perform_broadcast,0.0,0.0,0.0,1
