routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00023,0.00129,2e-05,1952
__check_action_completion,6e-05,1e-05,6e-05,1952
preplanner/update_percepts,4e-05,2e-05,4e-05,1952
preplanner/needs_planning,0.0,0.0,0.0,1952
preplanner/calculate_access_opportunities,0.00105,0.00169,0.00072,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,2442
preplanner/_schedule_observations,0.01975,0.01364,0.01498,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.00324,0.00375,0.00238,864
preplanner/__schedule_periodic_replan,8e-05,0.0003,5e-05,864
preplanner/generate_plan,0.02314,0.01436,0.01827,864
preplanner/populate_adjacency_matrix,0.0002,0.00049,2e-05,520
replanner/needs_planning,0.0,0.0,0.0,1952
replanner/_create_broadcast_path,0.00665,0.0,0.00665,1
