routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,5021
update_state,0.0,0.0,0.0,5021
sense_environment,0.056,0.03,0.054,5021
update_state_environment,0.0,0.001,0.0,5021
get_environment_broadcasts,0.001,0.004,0.0,5021
get_agent_broadcasts,0.004,0.008,0.0,5020
sense,0.062,0.03,0.06,5020
think,0.033,0.024,0.03,5020
perform_broadcast,0.003,0.005,0.001,427
do,0.035,0.029,0.028,5020
perform_wait_for_messages,0.035,0.029,0.028,4593
perform_state_change,0.037,0.031,0.027,563
perform_observation,0.032,0.027,0.023,416
