routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.002,0.0,6742
update_state,0.0,0.0,0.0,6742
sense_environment,0.041,0.022,0.039,6742
update_state_environment,0.0,0.002,0.0,6742
get_environment_broadcasts,0.003,0.008,0.0,6742
get_agent_broadcasts,0.007,0.013,0.0,6742
sense,0.052,0.026,0.047,6742
think,0.109,0.226,0.097,6741
perform_broadcast,0.001,0.005,0.0,1262
do,0.031,0.026,0.025,6741
perform_wait_for_messages,0.029,0.027,0.021,5480
perform_state_change,0.026,0.023,0.02,960
perform_observation,0.036,0.019,0.032,1230
