routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.019,0.0,8473
update_state,0.0,0.0,0.0,8473
sense_environment,0.093,0.062,0.091,8472
update_state_environment,0.0,0.007,0.0,8472
get_environment_broadcasts,0.003,0.012,0.0,8472
get_agent_broadcasts,0.008,0.077,0.0,8472
sense,0.107,0.12,0.102,8472
think,0.238,1.59,0.03,8472
perform_broadcast,0.003,0.019,0.0,309
do,0.762,2.426,0.065,8472
perform_wait_for_messages,0.885,2.606,0.078,7234
perform_state_change,0.284,1.505,0.036,1152
perform_observation,0.053,0.081,0.037,1043
