routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.048,0.0,2963
update_state,0.0,0.0,0.0,2963
sense_environment,0.464,0.408,0.317,2962
update_state_environment,0.008,0.031,0.0,2962
get_environment_broadcasts,0.0,0.0,0.0,2962
get_agent_broadcasts,0.002,0.015,0.0,2962
sense,0.492,0.431,0.338,2962
think,1.888,2.702,0.932,2962
perform_broadcast,0.018,0.05,0.0,4122
do,2.964,144.265,0.093,2962
perform_wait_for_messages,4.215,173.101,0.153,2057
perform_state_change,4.826,185.503,0.201,1791
perform_measurement,0.136,0.116,0.107,34
