routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1949
update_state,0.0,0.0,0.0,1949
sense_environment,0.043,0.019,0.041,1948
update_state_environment,0.0,0.001,0.0,1948
get_environment_broadcasts,0.001,0.002,0.0,1948
get_agent_broadcasts,0.0,0.001,0.0,1948
sense,0.044,0.019,0.041,1948
think,0.026,0.017,0.02,1948
perform_wait_for_messages,0.027,0.023,0.018,1837
do,0.027,0.022,0.017,1948
perform_state_change,0.033,0.017,0.031,120
perform_observation,0.016,0.015,0.008,114
perform_broadcast,0.0,0.0,0.0,1
