routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00109,2e-05,1948
__check_action_completion,6e-05,1e-05,6e-05,1948
preplanner/update_percepts,5e-05,1e-05,5e-05,1948
preplanner/needs_planning,0.0,0.0,0.0,1948
preplanner/calculate_access_opportunities,0.00079,0.00088,0.00067,864
preplanner/populate_adjacency_matrix,0.00038,0.00136,2e-05,492
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,2423
preplanner/_schedule_observations,0.02117,0.01503,0.0155,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.00396,0.00496,0.00258,864
preplanner/__schedule_periodic_replan,8e-05,0.00023,5e-05,864
preplanner/generate_plan,0.02529,0.01588,0.01918,864
replanner/needs_planning,0.0,0.0,0.0,1948
replanner/_create_broadcast_path,0.00664,0.0,0.00664,1
