routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5388
update_state,0.0,0.0,0.0,5388
sense_environment,0.046,0.021,0.048,5387
update_state_environment,0.0,0.0,0.0,5387
get_environment_broadcasts,0.001,0.003,0.0,5387
get_agent_broadcasts,0.0,0.001,0.0,5387
sense,0.047,0.02,0.049,5387
think,0.154,1.332,0.018,5387
perform_wait_for_messages,0.409,2.755,0.032,4886
do,0.373,2.626,0.029,5387
perform_state_change,0.035,0.021,0.032,562
perform_observation,0.023,0.016,0.015,512
perform_broadcast,0.0,0.0,0.0,6
