Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
1,2800,,66.814,-128.513,700.2,-1.66,1.84,nan
2,4557,,65.972,-127.301,710.4,-9.02,10.02,nan
3,1392,,65.306,-125.808,726.9,-14.44,16.06,nan
3,2197,,66.27,-125.786,705.7,-6.03,6.7,nan
4,2835,,66.659,-124.13,702.6,-2.0,2.22,nan
5,1031,,67.538,-122.282,708.2,6.66,7.39,nan
8,3879,,65.605,-118.501,713.4,-8.29,9.21,nan
9,3614,,65.4,-117.363,716.1,-9.17,10.2,nan
10,3134,,65.036,-115.984,721.7,-11.11,12.36,nan
11,1245,,66.949,-113.312,714.9,7.88,8.76,nan
11,1898,,64.954,-114.684,721.1,-10.6,11.79,nan
11,4225,,65.253,-114.438,714.8,-7.84,8.72,nan
12,781,,65.963,-112.461,708.1,0.35,0.38,nan
13,3308,,64.873,-111.961,717.5,-8.43,9.37,nan
15,1301,,64.292,-109.412,722.8,-10.1,11.23,nan
15,2387,,63.687,-109.857,740.2,-15.47,17.24,nan
15,2578,,64.706,-108.9,714.8,-6.05,6.72,nan
15,4666,,64.965,-108.795,712.0,-3.73,4.14,nan
16,3415,,64.165,-108.052,721.6,-9.29,10.34,nan
16,3778,,63.835,-108.469,730.4,-12.51,13.93,nan
17,1302,,64.273,-106.452,716.4,-6.1,6.78,nan
18,1169,,63.22,-106.086,736.5,-13.88,15.46,nan
18,3606,,63.103,-106.153,740.2,-14.87,16.58,nan
19,2467,,63.248,-104.69,729.6,-11.48,12.79,nan
22,1229,,63.442,-100.033,715.8,-1.65,1.83,nan
22,2439,,64.018,-99.293,717.7,4.25,4.73,nan
23,1733,,64.312,-97.491,728.5,9.98,11.11,nan
23,3336,,63.702,-98.197,718.2,4.0,4.45,nan
23,3751,,63.845,-97.908,720.1,5.66,6.3,nan
24,116,,63.059,-97.609,717.0,0.53,0.59,nan
25,3361,,62.902,-96.269,718.2,2.04,2.27,nan
26,297,,61.073,-97.06,740.2,-13.18,14.7,nan
26,4387,,61.518,-96.679,728.8,-9.16,10.21,nan
27,2741,,63.442,-92.313,745.9,14.57,16.25,nan
27,3377,,61.658,-94.822,721.0,-3.9,4.34,nan
27,3904,,60.663,-96.32,745.3,-14.42,16.09,nan
47,2156,,53.735,-78.568,735.3,-4.27,4.77,nan
47,2321,,54.124,-77.888,733.0,0.59,0.66,nan
48,3710,,54.257,-76.005,743.1,8.65,9.65,nan
51,2342,,52.282,-75.373,735.7,0.77,0.86,nan
51,3687,,51.499,-76.984,748.5,-10.09,11.27,nan
51,4182,,52.253,-75.62,735.6,-0.62,0.69,nan
52,4207,,50.968,-76.59,752.4,-11.24,12.56,nan
53,2282,,51.092,-74.918,738.5,-3.56,3.97,nan
53,2430,,51.34,-74.23,736.9,0.75,0.84,nan
53,3359,,51.13,-74.648,737.5,-2.21,2.46,nan
54,427,,51.135,-73.127,740.0,4.49,5.01,nan
54,2603,,49.966,-75.639,757.2,-12.38,13.84,nan
55,830,,49.928,-74.219,743.4,-6.46,7.21,nan
55,1210,,49.697,-74.72,750.4,-9.81,10.96,nan
55,2404,,49.759,-74.534,747.7,-8.69,9.71,nan
55,2889,,49.511,-75.052,757.1,-12.16,13.59,nan
56,2517,,49.198,-74.045,749.9,-9.35,10.45,nan
56,2652,,50.606,-71.253,751.9,10.14,11.33,nan
57,643,,49.904,-71.255,745.3,6.82,7.62,nan
62,2531,,47.573,-68.644,751.3,8.32,9.3,nan
63,3262,,46.493,-69.29,743.0,0.26,0.29,nan
64,586,,45.585,-69.717,748.3,-6.06,6.77,nan
64,1562,,45.88,-69.178,744.1,-2.0,2.23,nan
66,1022,,45.839,-66.123,767.4,13.18,14.75,nan
66,1843,,45.182,-67.778,745.3,2.13,2.38,nan
66,2339,,45.277,-67.481,746.8,4.01,4.48,nan
180,2744,,-15.969,-39.59,776.1,8.2,9.19,nan
185,2813,,-19.36,-40.098,769.9,-5.48,6.14,nan
443,1095,,-2.532,121.473,644.8,-12.08,13.29,44.55
444,4924,,-1.277,120.106,631.8,5.03,5.52,46.33
509,250,,34.982,135.906,644.5,-1.26,1.38,62.23
521,2693,,40.839,141.372,665.9,-11.8,13.02,65.98
586,4665,,68.26,-166.165,720.3,14.72,16.36,nan
603,4501,,67.888,-139.148,734.1,14.86,16.55,nan
613,968,,65.504,-125.518,735.9,13.23,14.74,nan
619,2592,,63.22,-119.08,728.7,9.07,10.11,nan
620,1339,,62.12,-119.184,719.4,0.95,1.06,nan
620,3731,,62.971,-117.885,731.7,10.01,11.15,nan
622,3880,,62.324,-115.552,736.0,11.07,12.34,nan
625,2569,,61.518,-112.156,749.0,14.37,16.04,nan
627,3867,,60.694,-110.411,748.9,13.96,15.59,nan
628,3220,,59.857,-110.299,735.3,9.14,10.19,nan
632,2543,,57.336,-108.799,728.2,-2.0,2.22,nan
632,4773,,56.455,-110.198,745.9,-12.0,13.39,nan
633,470,,56.615,-108.422,731.8,-5.21,5.81,nan
633,3517,,57.541,-106.795,732.8,5.98,6.66,nan
634,211,,55.831,-108.465,741.8,-10.07,11.23,nan
634,310,,55.817,-108.375,741.3,-9.86,11.0,nan
634,3136,,56.447,-107.356,729.9,-2.56,2.85,nan
635,937,,55.218,-108.145,749.9,-12.59,14.06,nan
635,1620,,56.734,-105.317,734.7,6.29,7.01,nan
636,267,,54.706,-107.586,754.1,-13.63,15.22,nan
636,3383,,55.888,-105.34,730.6,1.27,1.41,nan
637,27,,56.234,-103.15,746.7,11.11,12.4,nan
637,1316,,55.093,-105.357,732.6,-3.45,3.85,nan
637,3139,,56.02,-103.616,739.7,8.27,9.23,nan
638,735,,54.928,-104.032,731.8,0.7,0.78,nan
638,2617,,55.363,-103.364,735.6,5.53,6.17,nan
638,4393,,54.468,-104.992,735.8,-5.71,6.37,nan
639,3511,,55.254,-102.04,744.7,9.86,11.0,nan
639,3683,,54.981,-102.389,738.7,7.08,7.89,nan
639,3702,,55.702,-101.228,762.0,15.13,16.92,nan
639,4629,,54.684,-103.132,733.3,2.6,2.89,nan
640,503,,54.416,-102.174,736.0,4.81,5.37,nan
640,4868,,54.425,-102.044,736.7,5.36,5.98,nan
641,4272,,54.056,-101.435,737.9,5.77,6.44,nan
645,32,,51.886,-99.654,736.7,1.59,1.77,nan
645,1096,,51.858,-99.552,736.8,1.84,2.05,nan
645,3267,,50.966,-101.422,751.0,-10.73,11.99,nan
646,37,,51.588,-98.729,739.0,4.0,4.46,nan
646,523,,51.823,-98.32,743.1,6.96,7.77,nan
648,2516,,49.215,-100.425,768.9,-15.33,17.16,nan
651,504,,47.957,-98.604,763.9,-13.55,15.16,nan
655,417,,47.252,-94.224,744.4,3.89,4.34,nan
655,1153,,47.959,-92.476,772.8,15.21,17.03,nan
656,3790,,46.415,-94.358,743.2,-0.67,0.75,nan
664,4101,,43.087,-89.378,763.1,10.92,12.21,nan
672,4203,,39.008,-86.5,768.9,11.4,12.76,nan
676,1101,,36.868,-85.144,771.7,11.67,13.07,nan
676,2876,,36.292,-86.659,753.9,0.51,0.57,nan
679,1052,,34.422,-86.392,758.2,-4.75,5.31,nan
681,1287,,34.161,-84.072,766.6,8.92,9.99,nan
682,1284,,32.682,-85.91,764.9,-7.95,8.9,nan
682,1880,,32.925,-85.193,757.5,-2.57,2.87,nan
683,4432,,33.141,-83.202,772.6,10.87,12.18,nan
691,1383,,28.672,-81.673,765.6,6.3,7.06,nan
692,2582,,28.141,-81.351,766.7,6.75,7.56,nan
694,113,,26.941,-81.101,764.3,4.64,5.2,nan
697,2185,,25.259,-80.427,764.7,4.02,4.5,nan
703,2599,,22.211,-78.59,772.3,7.7,8.63,nan
724,1525,,10.411,-75.107,769.3,-0.27,0.3,nan
727,612,,9.052,-73.901,773.3,5.25,5.89,nan
727,3471,,8.881,-74.374,769.8,1.21,1.35,nan
727,3951,,8.573,-75.14,773.8,-5.62,6.3,nan
727,4264,,8.013,-76.212,800.7,-15.1,16.98,nan
767,1869,,-12.754,-65.782,777.3,8.19,9.18,nan
772,2482,,-15.341,-64.684,778.2,9.04,10.14,nan
773,3069,,-15.859,-64.282,781.7,10.46,11.73,nan
773,3419,,-15.919,-64.492,777.4,8.78,9.85,nan
797,3479,,-29.692,-60.725,765.7,-6.89,7.72,nan
800,3981,,-31.634,-60.672,779.8,-12.74,14.29,nan
802,3958,,-32.711,-60.058,777.7,-12.37,13.86,nan
1047,2916,,4.618,96.854,636.9,8.45,9.29,48.1
1055,1199,,8.973,98.793,632.5,4.78,5.25,49.1
1066,3809,,15.703,100.162,655.6,14.72,16.22,52.5
1097,2934,,32.601,108.885,644.1,4.22,4.65,61.01
1102,699,,34.832,111.343,646.9,-4.8,5.28,62.04
1111,3597,,39.973,113.809,649.0,0.96,1.05,65.91
1121,465,,45.447,117.294,657.5,5.33,5.88,70.18
1179,4436,,67.299,169.268,698.6,6.16,6.84,nan
1199,820,,66.523,-160.131,716.1,7.59,8.44,nan
1206,3369,,63.898,-152.119,714.8,-2.12,2.35,nan
1211,2839,,62.359,-146.628,719.0,-3.02,3.36,nan
1217,434,,61.391,-139.014,731.5,8.64,9.62,nan
1218,1806,,59.807,-139.987,725.8,-4.8,5.34,nan
1219,3045,,59.418,-139.013,726.4,-4.71,5.24,nan
1219,4961,,60.579,-137.237,731.8,8.1,9.03,nan
1221,1782,,60.164,-134.708,745.1,12.61,14.07,nan
1229,4707,,56.394,-129.38,737.6,7.51,8.38,nan
1232,373,,55.318,-126.628,749.5,11.55,12.9,nan
1233,723,,55.06,-125.508,759.6,14.32,16.01,nan
