routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.043,0.0,10175
__check_action_completion,0.0,0.009,0.0,10175
preplanner/update_percepts,0.002,0.014,0.0,10175
preplanner/needs_planning,0.0,0.0,0.0,10175
preplanner/calculate_access_times,0.855,0.0,0.855,1
preplanner/_schedule_observations,11.86,0.0,11.86,1
preplanner/is_observation_path_valid,0.004,0.0,0.004,1
preplanner/_schedule_broadcasts,299.563,0.0,299.563,1
preplanner/_schedule_maneuvers,7.172,0.0,7.172,1
preplanner/__schedule_periodic_replan,0.037,0.0,0.037,1
preplanner/generate_plan,318.709,0.0,318.709,1
replanner/compile_new_measurement_request_bids,0.0,0.006,0.0,10175
replanner/update_percepts,0.021,0.119,0.001,10175
replanner/check_request_completion,0.0,0.004,0.0,10175
replanner/check_request_end_time,0.0,0.001,0.0,10175
replanner/compare_bids,0.002,0.022,0.0,10175
replanner/consensus_phase,0.002,0.023,0.0,10175
replanner/is_observation_path_valid,0.011,0.078,0.001,511531
replanner/needs_planning,0.062,0.281,0.0,10175
replanner/_get_available_requests,1.883,2.39,0.776,1781
replanner/planning_phase,7.789,21.537,3.558,731
replanner/_schedule_observations,7.333,7.349,4.938,731
replanner/_schedule_maneuvers,3.13,4.514,0.859,731
replanner/_schedule_broadcasts,0.491,0.688,0.149,731
replanner/_schedule_waits,0.0,0.0,0.0,731
replanner/generate_plan,18.956,24.052,12.865,731
replanner/calc_imaging_time,0.157,0.17,0.102,42
