routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00302,0.01187,1e-05,5074
__check_action_completion,6e-05,1e-05,5e-05,5074
preplanner/update_percepts,0.0002,0.00014,0.00022,5074
preplanner/needs_planning,0.0,0.0,0.0,5074
preplanner/calculate_access_opportunities,0.01062,0.00672,0.00854,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,412576
preplanner/_schedule_maneuvers,0.03045,0.07112,0.00314,173
preplanner/__schedule_periodic_replan,0.0006,0.00277,0.00011,173
preplanner/generate_plan,8.95584,19.48931,0.24197,173
replanner/needs_planning,0.0,0.0,0.0,5074
replanner/_create_broadcast_path,0.00641,0.00023,0.00633,18
