req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
2d6dd8fa,sar_0,sar,"[3646.401516137588, 3394.1326504988942, 3982.994124437613]",0.0,86400.0,86400.0,60.0,1.0,0.3333333333333333,0.11103395061728395
2d73e16e,sar_0,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,130.0,1.0,0.3333333333333333,0.11094393004115227
2d713f9a,sar_0,sar,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,160.0,1.0,0.3333333333333333,0.11090534979423868
2d6d2252,img_1,visible,"[2630.7918613465945, 3624.224616148142, 4541.426293066536]",0.0,86400.0,86400.0,210.0,1.0,0.3333333333333333,0.11084104938271605
2d69f88e,sar_0,sar,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,250.0,1.0,0.3333333333333333,0.3323688271604938
2d65a2fc,img_1,visible,"[2278.158738686018, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,260.0,1.0,0.3333333333333333,0.11077674897119341
2d663564,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,270.0,1.0,0.3333333333333333,0.11076388888888888
2d6cf462,img_1,visible,"[2554.4976095174534, 4002.367622905655, 4258.663879136723]",0.0,86400.0,86400.0,290.0,1.0,0.3333333333333333,0.11073816872427983
2d6dab0a,thm_0,thermal,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,310.0,1.0,0.3333333333333333,0.3321373456790124
2d764d5a,thm_0,thermal,"[-484.4989370054225, -3071.0458366365838, 5569.071817699553]",0.0,86400.0,86400.0,350.0,1.0,0.3333333333333333,0.33198302469135804
2d708654,thm_0,thermal,"[818.7321547956418, -3678.3130987807463, 5145.902551294512]",0.0,86400.0,86400.0,570.0,1.0,0.3333333333333333,0.11037808641975308
2d723558,thm_0,thermal,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,580.0,1.0,0.3333333333333333,0.11036522633744855
2d74c71e,sar_0,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,630.0,1.0,0.3333333333333333,0.33090277777777777
2d74f50e,thm_0,thermal,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,630.0,1.0,0.3333333333333333,0.11030092592592591
2d76e742,thm_0,thermal,"[1467.2017196260167, -3768.642845538931, 4932.065782009844]",0.0,86400.0,86400.0,670.0,1.0,0.3333333333333333,0.3307484567901235
2d646446,img_0,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,700.0,1.0,0.3333333333333333,0.11021090534979423
2d657106,img_0,visible,"[898.8023036626363, -4584.657516159214, 4342.08389368898]",0.0,86400.0,86400.0,720.0,1.0,0.3333333333333333,0.33055555555555555
2d65d5d8,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0.0,86400.0,86400.0,760.0,1.0,0.3333333333333333,0.11013374485596707
2d74f50e,img_0,visible,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,860.0,1.0,0.3333333333333333,0.1100051440329218
2d723558,img_0,visible,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,880.0,1.0,0.3333333333333333,0.10997942386831275
2d76e742,img_0,visible,"[1467.2017196260167, -3768.642845538931, 4932.065782009844]",0.0,86400.0,86400.0,890.0,1.0,0.3333333333333333,0.3298996913580247
2d74999c,sar_0,sar,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,930.0,1.0,0.3333333333333333,0.3297453703703704
2d6e067c,img_0,visible,"[1269.1043438792206, -3445.6511992852834, 5215.120769319583]",0.0,86400.0,86400.0,940.0,1.0,0.3333333333333333,0.10990226337448558
2d68d256,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0.0,86400.0,86400.0,960.0,1.0,0.3333333333333333,0.10987654320987655
2d72bdf2,thm_0,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0.0,86400.0,86400.0,1630.0,1.0,0.3333333333333333,0.10901491769547324
2d6bc952,img_0,visible,"[2690.7876989499314, 1478.1265722988296, 5590.655243960366]",0.0,86400.0,86400.0,1730.0,1.0,0.3333333333333333,0.32665895061728395
2d6e6fea,img_0,visible,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,1750.0,1.0,0.3333333333333333,0.3265817901234568
2d6669a8,img_0,visible,"[2736.5225342760405, 1646.4048317042023, 5520.997936145076]",0.0,86400.0,86400.0,1760.0,1.0,0.3333333333333333,0.32654320987654323
2d66cd08,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,1770.0,1.0,0.3333333333333333,0.3265046296296296
2d710ffc,thm_0,thermal,"[4761.341884619495, -4113.37872732391, -1044.203794642067]",0.0,86400.0,86400.0,1780.0,1.0,0.3333333333333333,0.10882201646090535
2d6c96a2,img_0,visible,"[2630.174015858927, 2107.32041059329, 5414.979962546043]",0.0,86400.0,86400.0,1830.0,1.0,0.3333333333333333,0.3262731481481482
2d713f9a,img_0,visible,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,1990.0,1.0,0.3333333333333333,0.10855195473251028
2d73e16e,img_0,visible,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,2000.0,1.0,0.3333333333333333,0.10853909465020575
2d7565de,sar_2,sar,"[3647.4643961640245, 2402.586689221201, 4648.032200928755]",0.0,86400.0,86400.0,2060.0,1.0,0.3333333333333333,0.3253858024691358
2d73e16e,sar_2,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,2120.0,1.0,0.3333333333333333,0.10838477366255145
2d663564,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,2150.0,1.0,0.3333333333333333,0.10834619341563785
2d713f9a,sar_2,sar,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,2160.0,1.0,0.3333333333333333,0.10833333333333334
2d6a9f46,img_0,visible,"[3544.8367120268326, 3591.28373183685, 3900.95328142859]",0.0,86400.0,86400.0,2250.0,1.0,0.3333333333333333,0.10821759259259259
2d69f88e,sar_2,sar,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,2250.0,1.0,0.3333333333333333,0.3246527777777778
2d74c71e,sar_2,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,2630.0,1.0,0.3333333333333333,0.32318672839506174
2d646446,img_2,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,2710.0,1.0,0.3333333333333333,0.10762602880658435
2d6498ee,img_2,visible,"[406.402957876742, -4426.166406887766, 4574.33167093784]",0.0,86400.0,86400.0,2730.0,1.0,0.3333333333333333,0.3228009259259259
2d6b9bee,img_2,visible,"[122.6874676565995, -4156.697815105328, 4836.055595271449]",0.0,86400.0,86400.0,2760.0,1.0,0.3333333333333333,0.10756172839506173
2d74999c,sar_2,sar,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,2800.0,1.0,0.3333333333333333,0.32253086419753085
2d74f50e,img_2,visible,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,2890.0,1.0,0.3333333333333333,0.10739454732510287
2d708654,img_2,visible,"[818.7321547956418, -3678.3130987807463, 5145.902551294512]",0.0,86400.0,86400.0,2900.0,1.0,0.3333333333333333,0.10738168724279835
2d723558,img_2,visible,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,2910.0,1.0,0.3333333333333333,0.10736882716049381
2d6e067c,img_2,visible,"[1269.1043438792206, -3445.6511992852834, 5215.120769319583]",0.0,86400.0,86400.0,2960.0,1.0,0.3333333333333333,0.10730452674897119
2d6606c0,sar_1,sar,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0.0,86400.0,86400.0,3500.0,1.0,0.3333333333333333,0.10661008230452675
2d693552,img_2,visible,"[3267.3565544461812, 716.4968398696386, 5430.620230319194]",0.0,86400.0,86400.0,3680.0,1.0,0.3333333333333333,0.3191358024691358
2d767b04,img_2,visible,"[3215.466400144968, 863.9282545673157, 5440.131107048499]",0.0,86400.0,86400.0,3690.0,1.0,0.3333333333333333,0.10636574074074073
2d6e6fea,img_2,visible,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,3770.0,1.0,0.3333333333333333,0.3187885802469136
2d76a8ae,img_2,visible,"[3493.7851743971746, 2290.3937552979546, 4819.562662963553]",0.0,86400.0,86400.0,3930.0,1.0,0.3333333333333333,0.3181712962962963
2d7565de,img_2,visible,"[3647.4643961640245, 2402.586689221201, 4648.032200928755]",0.0,86400.0,86400.0,3970.0,1.0,0.3333333333333333,0.318016975308642
2d73e16e,img_2,visible,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,4010.0,1.0,0.3333333333333333,0.10595421810699587
2d7565de,sar_1,sar,"[3647.4643961640245, 2402.586689221201, 4648.032200928755]",0.0,86400.0,86400.0,4110.0,1.0,0.3333333333333333,0.31747685185185187
2d76a8ae,sar_1,sar,"[3493.7851743971746, 2290.3937552979546, 4819.562662963553]",0.0,86400.0,86400.0,4140.0,1.0,0.3333333333333333,0.3173611111111111
2d6dd8fa,img_2,visible,"[3646.401516137588, 3394.1326504988942, 3982.994124437613]",0.0,86400.0,86400.0,4150.0,1.0,0.3333333333333333,0.10577417695473251
