routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,16477
update_state,0.0,0.0,0.0,16477
sense_environment,0.839,0.471,0.832,16476
update_state_environment,0.003,0.011,0.0,16476
get_environment_broadcasts,0.0,0.004,0.0,16476
get_agent_broadcasts,0.008,0.066,0.0,16476
sense,0.854,0.47,0.871,16476
think,0.448,0.694,0.346,16476
perform_broadcast,0.03,0.036,0.021,163
do,0.455,0.521,0.153,16476
perform_wait_for_messages,0.46,0.523,0.158,15951
perform_state_change,0.481,0.514,0.19,679
perform_observation,0.353,0.442,0.073,405
