req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
1a49f58a,sar_0,sar,"[3646.4015161375887, 3394.1326504988942, 3982.9941244376128]",0.0,86400.0,86400.0,30.46533781725041,1.0,0.1110719324359346,0.1110719324359346
1a4fca6e,sar_0,sar,"[3189.9201237317257, 2883.3712928389405, 4710.753894359307]",0.0,86400.0,86400.0,121.86135126900164,1.0,0.11095439641040507,0.11095439641040507
1a4d3d76,sar_0,sar,"[2985.5723224112626, 2952.536872868994, 4800.990166973737]",0.0,86400.0,86400.0,182.79202690350246,1.0,0.11087603906005207,0.11087603906005207
1a46658c,sar_0,sar,"[2466.5311418031138, 2887.5685932047995, 5124.333557393623]",0.0,86400.0,86400.0,274.1880403552537,1.0,0.11075850303452256,0.11075850303452256
1a50b0b4,sar_0,sar,"[92.82224045354891, 2374.5885848196267, 5918.896497312586]",0.0,86400.0,86400.0,639.7720941622587,1.0,0.11028835893240449,0.11028835893240449
1a41321a,img_0,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,700.7027697967594,1.0,0.11021000158205149,0.11021000158205149
1a421e46,img_0,visible,"[898.8023036626365, -4584.657516159215, 4342.08389368898]",0.0,86400.0,86400.0,761.6334454312603,1.0,0.11013164423169848,0.11013164423169848
1a427d78,img_0,visible,"[1116.7695837167585, -4411.567404308493, 4468.950815964037]",0.0,86400.0,86400.0,792.0987832485107,1.0,0.11009246555652198,0.11009246555652198
1a4e2420,img_0,visible,"[915.1829584388892, -3660.6480566836904, 5142.24840114309]",0.0,86400.0,86400.0,883.4947967002619,1.0,0.10997492953099244,0.10997492953099244
1a50dea4,img_0,visible,"[1114.3333362144322, -3833.713792656991, 4974.0850850352845]",0.0,86400.0,86400.0,913.9601345175123,1.0,0.10993575085581594,0.10993575085581594
1a4a2276,img_0,visible,"[1269.1043438792206, -3445.6511992852825, 5215.120769319583]",0.0,86400.0,86400.0,944.4254723347627,1.0,0.10989657218063943,0.10989657218063943
1a4557e6,img_0,visible,"[1641.7518519186992, -3405.4490986987353, 5136.943639390176]",0.0,86400.0,86400.0,1005.3561479692636,1.0,0.10981821483028643,0.10981821483028643
1a47fcf8,img_0,visible,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0.0,86400.0,86400.0,1736.5242555832735,1.0,0.10887792662605031,0.10887792662605031
