routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,156
update_state,0.0,0.0,0.0,156
sense_environment,0.087,0.063,0.064,155
update_state_environment,0.0,0.0,0.0,155
get_environment_broadcasts,0.0,0.0,0.0,155
get_agent_broadcasts,0.0,0.0,0.0,155
sense,0.088,0.063,0.064,155
think,1.498,8.832,0.04,155
perform_state_change,0.129,0.099,0.134,426
do,0.391,0.55,0.124,155
perform_measurement,0.062,0.041,0.049,17
perform_wait_for_messages,0.072,0.038,0.06,59
perform_broadcast,0.001,0.0,0.001,1
