plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,2e9f84b0,2,2310.0,0.333
0,0.0,2ea514fc,2,2340.0,0.333
0,0.0,2ea7744a,2,2350.0,0.333
0,0.0,2ea4ba70,2,2390.0,0.333
0,0.0,2e9da6cc,2,2560.0,0.333
0,0.0,2e97c7d4,2,2710.0,0.333
0,0.0,2e982788,2,2720.0,0.333
0,0.0,2e96ec92,2,2760.0,0.333
1,3600.0,2ea4385c,2,3630.0,0.333
1,3600.0,55669a98,1,3630.0,0.103
1,3600.0,2ea4632c,2,7080.0,0.333
2,7200.0,2e9e54aa,2,7320.0,0.333
2,7200.0,2e99d7ae,2,8380.0,0.333
2,7200.0,2e99a824,2,9260.0,0.333
3,10800.0,2e9dfd7a,2,13080.0,0.333
3,10800.0,2ea67220,2,13370.0,0.333
3,10800.0,2ea2777e,2,14170.0,0.333
