routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.029,0.111,0.0,7152
__check_action_completion,0.0,0.004,0.0,7152
preplanner/update_percepts,0.003,0.024,0.0,7152
preplanner/needs_planning,0.0,0.0,0.0,7152
preplanner/calculate_access_times,0.393,0.0,0.393,1
preplanner/_schedule_observations,234.155,0.0,234.155,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,426.953,0.0,426.953,1
preplanner/_schedule_maneuvers,2.304,0.0,2.304,1
preplanner/__schedule_periodic_replan,0.559,0.0,0.559,1
preplanner/generate_plan,664.962,0.0,664.962,1
replanner/needs_planning,0.0,0.002,0.0,7152
