plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,9b805c67,0,700.0,0.11
0,0,9b805c6c,0,720.0,0.11
0,0,9b805c6e,0,760.0,0.11
0,0,9b805c71,0,1760.0,0.109
0,0,9b805c73,0,1770.0,0.109
0,0,9b805c70,0,2150.0,0.108
0,0,9b805c77,0,12890.0,0.095
0,0,9b805c6f,0,14520.0,0.092
0,0,9b805c68,0,31640.0,0.07
0,0,9b805c76,0,38270.0,0.062
0,0,9b805c7a,0,48120.0,0.049
0,0,9b805c7d,0,53160.0,0.043
0,0,9b805c66,0,53300.0,0.043
0,0,9b805c78,0,53360.0,0.042
0,0,9b805c6d,0,54130.0,0.041
0,0,9b805c6a,0,73090.0,0.017
0,0,9b805c74,0,74550.0,0.015
0,0,9b805c75,0,76740.0,0.012
0,0,9b805c72,0,79060.0,0.009
1,0,9b805c67,0,700.0,0.11
1,0,9b805c6c,0,720.0,0.11
1,0,9b805c6e,0,760.0,0.11
1,0,9b805c71,0,1760.0,0.109
1,0,9b805c73,0,1770.0,0.109
1,0,9b805c70,0,2150.0,0.108
1,0,9b805c77,0,12890.0,0.095
1,0,9b805c6f,0,14520.0,0.092
1,0,9b805c76,0,38270.0,0.062
1,0,9b805c7a,0,48120.0,0.049
1,0,9b805c7d,0,53160.0,0.043
1,0,9b805c66,0,53300.0,0.043
1,0,9b805c6d,0,54130.0,0.041
1,0,9b805c74,0,74550.0,0.015
1,0,9b805c75,0,76740.0,0.012
