routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.024,0.072,0.0,3874
__check_action_completion,0.0,0.004,0.0,3874
preplanner/update_percepts,0.003,0.016,0.001,3874
preplanner/needs_planning,0.0,0.001,0.0,3874
preplanner/calculate_access_opportunities,1.172,0.0,1.172,1
preplanner/_schedule_observations,2.451,0.0,2.451,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.018,0.0,0.018,1
preplanner/_schedule_broadcasts,1.779,0.0,1.779,1
preplanner/_schedule_maneuvers,5.365,0.0,5.365,1
preplanner/__schedule_periodic_replan,0.12,0.0,0.12,1
preplanner/generate_plan,10.625,0.0,10.625,1
replanner/compile_new_measurement_request_bids,0.0,0.003,0.0,3874
replanner/update_percepts,0.029,0.092,0.001,3874
replanner/check_request_completion,0.0,0.005,0.0,3874
replanner/check_request_end_time,0.0,0.0,0.0,3874
replanner/compare_bids,0.001,0.008,0.0,3874
replanner/consensus_phase,0.001,0.009,0.0,3874
replanner/is_observation_path_valid,0.005,0.032,0.001,423983
replanner/_get_available_requests,0.5,0.577,0.361,1492
replanner/needs_planning,1.348,9.491,0.0,3874
replanner/planning_phase,20.027,82.0,0.574,362
replanner/_schedule_observations,3.572,3.091,2.761,362
replanner/_schedule_maneuvers,2.355,2.426,1.429,362
replanner/_create_broadcast_path,0.053,0.083,0.018,388
replanner/_schedule_broadcasts,0.086,0.142,0.027,362
replanner/_schedule_waits,0.0,0.0,0.0,362
replanner/generate_plan,26.616,82.713,7.109,362
replanner/calc_imaging_time,0.115,0.152,0.07,222
