Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
0,4369,,3.0,-100.78,783.5,25.25,28.26,80.59
0,4728,,-3.0,-101.0,784.5,-25.39,28.42,78.0
0,4729,,-3.0,-100.0,786.7,-25.68,28.74,78.92
0,5088,,2.0,-101.0,739.4,17.84,19.88,79.99
0,5089,,2.0,-100.0,741.7,18.32,20.41,80.9
0,5448,,-2.0,-101.0,739.4,-17.84,19.88,78.39
0,5449,,-2.0,-100.0,741.7,-18.32,20.41,79.31
0,5808,,1.0,-101.0,711.0,9.64,10.7,79.58
0,5809,,1.0,-100.0,713.4,10.59,11.77,80.5
0,6168,,-1.0,-100.78,709.9,-9.13,10.15,78.99
0,6527,,0.0,-101.0,701.3,3.44,3.82,79.18
0,6528,,0.0,-100.0,703.7,5.65,6.27,80.1
1,4370,,3.0,-99.777,784.0,25.32,28.33,81.55
1,4729,,-3.0,-100.0,783.3,-25.23,28.23,78.96
1,5089,,2.0,-100.0,738.1,17.56,19.56,80.94
1,5449,,-2.0,-100.0,738.1,-17.56,19.56,79.35
1,5809,,1.0,-100.0,709.6,9.04,10.04,80.54
1,6169,,-1.0,-99.777,710.4,-9.36,10.4,79.95
1,6528,,0.0,-100.0,699.9,0.5,0.55,80.14
2,4370,,3.0,-99.777,784.0,25.32,28.34,81.58
2,4729,,-3.0,-100.0,785.6,-25.53,28.58,79.0
2,4730,,-3.0,-99.0,785.4,-25.5,28.54,79.92
2,5089,,2.0,-100.0,740.6,18.08,20.14,80.98
2,5090,,2.0,-99.0,740.3,18.03,20.09,81.89
2,5449,,-2.0,-100.0,740.6,-18.08,20.14,79.39
2,5450,,-2.0,-99.0,740.3,-18.03,20.09,80.31
2,5809,,1.0,-100.0,712.2,10.12,11.24,80.58
2,5810,,1.0,-99.0,711.9,10.02,11.13,81.49
2,6169,,-1.0,-99.777,710.4,-9.39,10.43,79.99
2,6528,,0.0,-100.0,702.4,4.66,5.17,80.18
2,6529,,0.0,-99.0,702.2,4.43,4.92,81.09
3,4371,,3.0,-98.774,783.5,25.25,28.25,82.54
3,4730,,-3.0,-99.0,783.3,-25.23,28.23,79.95
3,5090,,2.0,-99.0,738.2,17.57,19.57,81.93
3,5450,,-2.0,-99.0,738.2,-17.57,19.57,80.35
3,5810,,1.0,-99.0,709.7,9.05,10.06,81.53
3,6170,,-1.0,-98.774,709.8,-9.12,10.13,80.95
3,6529,,0.0,-99.0,699.9,0.73,0.81,81.13
4,4371,,3.0,-98.774,784.8,25.43,28.46,82.58
4,4372,,3.0,-97.772,786.2,25.62,28.68,83.49
4,4731,,-3.0,-98.0,784.4,-25.37,28.39,80.91
4,5091,,2.0,-98.0,739.3,17.8,19.83,82.88
4,5451,,-2.0,-98.0,739.3,-17.8,19.83,81.3
4,5811,,1.0,-98.0,710.8,9.56,10.62,82.49
4,6170,,-1.0,-98.774,711.3,-9.78,10.86,80.98
4,6171,,-1.0,-97.772,712.9,-10.4,11.56,81.9
4,6530,,0.0,-98.0,701.1,3.21,3.56,82.09
5,4372,,3.0,-97.772,783.3,25.22,28.22,83.53
5,4731,,-3.0,-98.0,783.7,-25.28,28.29,80.95
5,5091,,2.0,-98.0,738.5,17.65,19.66,82.92
5,5451,,-2.0,-98.0,738.5,-17.65,19.66,81.34
5,5811,,1.0,-98.0,710.1,9.23,10.25,82.52
5,6171,,-1.0,-97.772,709.6,-9.03,10.03,81.94
5,6530,,0.0,-98.0,700.3,1.96,2.17,82.13
6,4372,,3.0,-97.772,786.0,25.59,28.64,83.57
6,4373,,3.0,-96.769,785.1,25.46,28.5,84.49
6,4732,,-3.0,-97.0,783.7,-25.28,28.29,81.91
6,5092,,2.0,-97.0,738.6,17.65,19.66,83.88
6,5452,,-2.0,-97.0,738.6,-17.65,19.66,82.3
6,5812,,1.0,-97.0,710.1,9.23,10.26,83.48
6,6171,,-1.0,-97.772,712.6,-10.29,11.43,81.98
6,6172,,-1.0,-96.769,711.6,-9.87,10.97,82.9
6,6531,,0.0,-97.0,700.3,1.99,2.2,83.08
7,4373,,3.0,-96.769,783.4,25.24,28.24,84.53
7,4732,,-3.0,-97.0,784.4,-25.37,28.39,81.95
7,5092,,2.0,-97.0,739.2,17.8,19.83,83.92
7,5452,,-2.0,-97.0,739.2,-17.8,19.83,82.34
7,5812,,1.0,-97.0,710.8,9.55,10.61,83.52
7,6172,,-1.0,-96.769,709.8,-9.09,10.09,82.94
7,6531,,0.0,-97.0,701.1,3.18,3.53,83.12
8,4374,,3.0,-95.766,784.2,25.34,28.36,85.48
8,4733,,-3.0,-96.0,783.4,-25.23,28.23,82.91
8,5093,,2.0,-96.0,738.2,17.57,19.57,84.87
8,5453,,-2.0,-96.0,738.2,-17.57,19.57,83.3
8,5813,,1.0,-96.0,709.7,9.06,10.06,84.48
8,6173,,-1.0,-95.766,710.6,-9.46,10.51,83.9
8,6532,,0.0,-96.0,699.9,0.76,0.84,84.08
9,4374,,3.0,-95.766,783.8,25.3,28.31,85.52
9,4733,,-3.0,-96.0,785.3,-25.5,28.54,82.94
9,4734,,-3.0,-95.0,785.6,-25.54,28.58,83.86
9,5093,,2.0,-96.0,740.3,18.02,20.08,84.91
9,5094,,2.0,-95.0,740.6,18.08,20.15,85.83
9,5453,,-2.0,-96.0,740.3,-18.02,20.08,83.33
9,5454,,-2.0,-95.0,740.6,-18.08,20.15,84.25
9,5813,,1.0,-96.0,711.9,10.0,11.11,84.51
9,5814,,1.0,-95.0,712.2,10.13,11.26,85.43
9,6173,,-1.0,-95.766,710.2,-9.3,10.33,83.94
9,6532,,0.0,-96.0,702.2,4.4,4.88,84.12
9,6533,,0.0,-95.0,702.5,4.69,5.21,85.04
10,4375,,3.0,-94.763,783.6,25.27,28.27,86.48
10,4734,,-3.0,-95.0,783.3,-25.23,28.23,83.9
10,5094,,2.0,-95.0,738.1,17.56,19.56,85.87
10,5454,,-2.0,-95.0,738.1,-17.56,19.56,84.29
10,5814,,1.0,-95.0,709.6,9.04,10.04,85.47
10,6174,,-1.0,-94.763,710.0,-9.18,10.19,84.9
10,6533,,0.0,-95.0,699.9,0.47,0.52,85.08
11,4375,,3.0,-94.763,784.6,25.4,28.42,86.52
11,4376,,3.0,-93.76,786.7,25.68,28.74,87.44
11,4734,,-3.0,-95.0,786.6,-25.67,28.74,83.94
11,4735,,-3.0,-94.0,784.6,-25.4,28.42,84.86
11,5094,,2.0,-95.0,741.7,18.31,20.4,85.9
11,5095,,2.0,-94.0,739.5,17.85,19.88,86.82
11,5454,,-2.0,-95.0,741.7,-18.31,20.4,84.33
11,5455,,-2.0,-94.0,739.5,-17.85,19.88,85.25
11,5814,,1.0,-95.0,713.3,10.57,11.75,85.51
11,5815,,1.0,-94.0,711.0,9.65,10.72,86.43
11,6174,,-1.0,-94.763,711.0,-9.65,10.72,84.94
11,6175,,-1.0,-93.76,713.4,-10.59,11.76,85.86
11,6533,,0.0,-95.0,703.6,5.61,6.23,85.11
11,6534,,0.0,-94.0,701.3,3.47,3.85,86.03
