Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000001,2.140356025321586e-18,180.0,0.0,0.0,359.49999999999943
1,7078.000000000001,2.6754450316519823e-19,180.0,0.0,0.0,0.10907244200233349
2,7078.000000000001,1.2617199982980927e-16,180.0,0.0,0.0,0.7181448840023967
3,7077.999999999999,2.523439996596185e-16,180.0,0.0,0.0,1.327217326003834
4,7078.000000000005,5.047606112203053e-16,180.0,0.0,0.0,1.9362897680052713
5,7078.000000000001,1.2732857287985967e-16,180.0,0.0,0.0,2.5453622100066577
6,7078.000000000003,1.2646213474275798e-16,180.0,0.0,0.0,3.154434652008146
7,7078.000000000003,1.2646213474275798e-16,180.0,0.0,0.0,3.7635070940095323
8,7077.999999999999,2.5248919213870455e-16,180.0,0.0,0.0,4.37257953601097
9,7078.000000000001,1.712284820257269e-17,180.0,0.0,0.0,4.9816519780124064
10,7078.000000000001,1.2617199982980927e-16,180.0,0.0,0.0,5.590724420013844
11,7078.000000000001,1.7122848202572693e-17,180.0,0.0,0.0,6.199796862015332
12,7078.000000000001,1.7122848202572687e-17,180.0,0.0,0.0,6.808869304016719
13,7078.000000000003,1.2617199982980925e-16,180.0,0.0,0.0,7.417941746018156
14,7078.000000000005,5.04978384277409e-16,180.0,0.0,0.0,8.027014188019592
15,7077.999999999999,2.5292426948551596e-16,180.0,0.0,0.0,8.636086630021081
16,7078.000000000001,3.424569640514537e-17,180.0,0.0,0.0,9.245159072022467
17,7078.000000000001,3.424569640514537e-17,180.0,0.0,0.0,9.854231514023956
18,7078.000000000001,3.424569640514538e-17,180.0,0.0,0.0,10.463303956025342
19,7077.999999999999,1.435633812298489e-16,180.0,0.0,0.0,11.07237639802683
20,7077.999999999999,2.523439996596185e-16,180.0,0.0,0.0,11.681448840028267
21,7078.000000000001,3.123353576622352e-33,180.0,0.0,0.0,12.290521282029705
22,7078.000000000005,5.093142915194387e-16,180.0,0.0,0.0,12.899593724031194
23,7078.000000000001,3.424569640514538e-17,180.0,0.0,0.0,13.508666166032631
24,7077.999999999999,1.3073691622233856e-16,180.0,0.0,0.0,14.117738608034017
25,7077.999999999997,3.8466275197707147e-16,180.0,0.0,0.0,14.726811050035504
26,7078.000000000001,3.4245696405145385e-17,180.0,0.0,0.0,15.335883492036942
27,7077.999999999999,2.546571457597193e-16,180.0,0.0,0.0,15.944955934038328
28,7078.000000000003,1.2617199982980925e-16,180.0,0.0,0.0,16.554028376039817
29,7077.999999999999,2.5465714575971935e-16,180.0,0.0,0.0,17.163100818041254
30,7077.999999999999,2.546571457597193e-16,180.0,0.0,0.0,17.772173260042692
31,7078.000000000003,1.3073691622233859e-16,180.0,0.0,0.0,18.38124570204418
32,7078.000000000001,3.4245696405145385e-17,180.0,0.0,0.0,18.990318144045567
33,7077.999999999999,2.6147383244467717e-16,180.0,0.0,0.0,19.599390586047008
34,7077.999999999999,2.614738324446771e-16,180.0,0.0,0.0,20.20846302804849
35,7077.999999999999,2.614738324446771e-16,180.0,0.0,0.0,20.81753547004993
