routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.008,0.0,855
update_state,0.0,0.0,0.0,855
sense_environment,0.099,0.057,0.091,854
update_state_environment,0.0,0.002,0.0,854
get_environment_broadcasts,0.015,0.038,0.0,854
get_agent_broadcasts,0.015,0.044,0.0,854
sense,0.132,0.084,0.119,854
think,0.72,1.452,0.042,854
perform_broadcast,0.004,0.012,0.0,158
do,0.239,0.624,0.06,854
perform_wait_for_messages,0.341,0.767,0.059,538
perform_state_change,0.041,0.036,0.029,219
perform_observation,0.07,0.049,0.06,289
