routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.013,0.0,422
update_state,0.0,0.0,0.0,422
sense_environment,0.158,0.095,0.149,421
update_state_environment,0.001,0.007,0.0,421
get_environment_broadcasts,0.011,0.024,0.0,421
get_agent_broadcasts,0.069,0.117,0.0,421
sense,0.242,0.157,0.217,421
think,0.356,0.381,0.22,421
perform_wait_for_messages,0.114,0.13,0.078,281
do,0.122,0.121,0.098,421
perform_broadcast,0.008,0.032,0.0,167
perform_state_change,0.074,0.072,0.048,79
perform_observation,0.15,0.091,0.125,119
