observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,10.0,0.248,-99.722,630.6,-3.84,4.22,80.49,visual
vis_sat_0_0,10.0,0.371,-99.839,629.6,-2.19,2.4,80.43,visual
vis_sat_0_0,30.0,2.084,-100.76,646.9,12.85,14.14,80.35,visual
vis_sat_0_0,50.0,3.411,-100.394,649.7,13.77,15.15,81.3,visual
vis_sat_0_0,70.0,4.739,-100.322,662.1,17.25,19.02,81.98,visual
vis_sat_0_0,70.0,4.838,-100.126,657.7,16.1,17.74,82.2,visual
vis_sat_0_0,80.0,4.913,-99.732,646.3,12.53,13.79,82.63,visual
vis_sat_0_0,90.0,5.656,-99.724,653.2,14.77,16.27,82.98,visual
therm_sat_0_0,120.0,66.359,8.483,711.5,5.28,5.87,,thermal
therm_sat_0_0,130.0,66.547,8.928,714.9,7.08,7.87,,thermal
therm_sat_0_0,130.0,66.216,9.663,712.0,5.09,5.66,,thermal
therm_sat_0_0,130.0,66.481,9.748,715.3,7.26,8.07,,thermal
therm_sat_0_0,130.0,66.277,9.439,712.1,5.15,5.73,,thermal
therm_sat_0_0,130.0,66.321,9.199,712.2,5.23,5.81,,thermal
therm_sat_0_0,130.0,66.613,9.998,718.1,8.7,9.67,,thermal
therm_sat_0_0,130.0,66.37,9.919,714.4,6.74,7.49,,thermal
therm_sat_0_0,140.0,67.393,11.167,742.8,16.27,18.14,,thermal
vis_sat_0_1,260.0,-63.603,-152.723,709.0,-15.64,17.36,44.49,visual
vis_sat_0_1,260.0,-63.8,-152.847,713.0,-16.63,18.46,44.61,visual
vis_sat_0_1,260.0,-63.757,-153.547,706.1,-14.86,16.49,44.39,visual
vis_sat_0_1,270.0,-62.737,-152.542,690.7,-9.94,11.01,43.87,visual
vis_sat_0_1,270.0,-62.897,-152.79,691.6,-10.35,11.46,43.92,visual
vis_sat_0_1,270.0,-62.759,-153.784,685.5,-7.4,8.19,43.54,visual
vis_sat_0_1,270.0,-63.037,-152.945,693.5,-11.07,12.26,43.99,visual
vis_sat_0_1,270.0,-63.009,-153.249,691.5,-10.29,11.39,43.89,visual
vis_sat_0_1,270.0,-62.656,-152.563,689.4,-9.38,10.39,43.8,visual
vis_sat_0_1,270.0,-62.799,-152.748,690.2,-9.76,10.81,43.86,visual
vis_sat_0_1,280.0,-62.861,-151.518,699.0,-13.23,14.66,44.27,visual
vis_sat_0_1,280.0,-62.921,-150.755,707.0,-15.5,17.2,44.54,visual
vis_sat_0_1,280.0,-62.75,-151.192,699.0,-13.23,14.67,44.28,visual
vis_sat_0_1,280.0,-62.715,-151.115,698.9,-13.21,14.64,44.28,visual
vis_sat_0_1,280.0,-62.838,-151.506,698.5,-13.08,14.5,44.26,visual
vis_sat_0_1,280.0,-62.854,-150.72,705.7,-15.18,16.84,44.5,visual
vis_sat_0_1,280.0,-62.815,-150.806,704.0,-14.7,16.3,44.44,visual
vis_sat_0_1,280.0,-63.227,-150.961,713.3,-17.07,18.95,44.71,visual
vis_sat_0_1,280.0,-62.88,-151.008,703.6,-14.58,16.17,44.43,visual
vis_sat_0_1,290.0,-61.732,-152.074,679.7,-4.12,4.56,43.25,visual
vis_sat_0_1,290.0,-61.659,-152.282,679.1,-3.46,3.83,43.13,visual
vis_sat_0_1,290.0,-62.095,-151.382,685.6,-8.23,9.11,43.74,visual
vis_sat_0_1,290.0,-61.996,-151.346,684.2,-7.49,8.29,43.67,visual
vis_sat_0_1,290.0,-61.708,-150.984,682.6,-6.53,7.23,43.56,visual
vis_sat_0_1,290.0,-61.862,-150.944,684.4,-7.58,8.39,43.69,visual
vis_sat_0_1,290.0,-61.787,-151.931,680.3,-4.73,5.24,43.33,visual
vis_sat_0_1,290.0,-61.892,-151.871,681.5,-5.74,6.36,43.43,visual
vis_sat_0_1,300.0,-61.294,-151.054,678.4,-3.42,3.78,43.24,visual
vis_sat_0_1,300.0,-61.218,-151.135,677.8,-2.66,2.95,43.16,visual
vis_sat_0_1,300.0,-61.086,-151.413,677.4,-1.77,1.95,42.97,visual
vis_sat_0_1,300.0,-61.048,-150.831,677.4,-1.92,2.12,43.13,visual
vis_sat_0_1,300.0,-61.343,-150.869,678.9,-4.08,4.52,43.34,visual
vis_sat_0_1,300.0,-61.196,-150.56,678.6,-3.74,4.14,43.33,visual
vis_sat_0_1,370.0,-59.345,-142.335,702.7,-16.11,17.86,45.22,visual
vis_sat_0_1,370.0,-59.647,-142.7,705.5,-16.8,18.63,45.25,visual
vis_sat_0_1,370.0,-59.473,-142.971,698.0,-14.88,16.49,45.04,visual
vis_sat_0_1,370.0,-59.421,-142.104,707.6,-17.31,19.2,45.36,visual
vis_sat_0_1,380.0,-59.285,-142.073,704.5,-16.73,18.55,45.31,visual
vis_sat_0_1,380.0,-58.866,-141.713,698.5,-15.22,16.86,45.22,visual
vis_sat_0_1,380.0,-59.088,-141.908,701.1,-15.89,17.62,45.26,visual
vis_sat_0_1,390.0,-58.36,-141.146,693.7,-14.05,15.56,45.19,visual
vis_sat_0_1,390.0,-58.582,-141.184,697.9,-15.23,16.88,45.3,visual
vis_sat_0_1,390.0,-58.503,-141.161,696.4,-14.82,16.42,45.26,visual
vis_sat_0_1,390.0,-58.365,-141.161,693.6,-14.02,15.53,45.19,visual
vis_sat_0_1,390.0,-58.184,-141.174,690.3,-13.01,14.41,45.08,visual
vis_sat_0_1,390.0,-58.575,-141.307,696.3,-14.8,16.4,45.24,visual
vis_sat_0_1,390.0,-58.636,-141.373,697.0,-15.0,16.62,45.25,visual
vis_sat_0_1,390.0,-58.199,-141.149,690.9,-13.18,14.6,45.1,visual
vis_sat_0_1,390.0,-58.36,-140.972,695.9,-14.68,16.27,45.27,visual
vis_sat_0_1,400.0,-57.506,-141.841,674.5,-6.3,6.96,44.42,visual
vis_sat_0_1,400.0,-57.232,-141.795,672.5,-4.67,5.16,44.29,visual
vis_sat_0_1,400.0,-57.624,-142.037,675.3,-6.78,7.49,44.4,visual
vis_sat_0_1,400.0,-57.441,-142.057,673.1,-5.19,5.74,44.29,visual
vis_sat_0_1,400.0,-57.648,-141.752,676.7,-7.65,8.46,44.54,visual
vis_sat_0_1,400.0,-57.331,-141.758,673.3,-5.38,5.94,44.36,visual
sar_sat_0_0,410.0,-21.278,90.034,800.1,16.25,18.26,80.99,sar
sar_sat_0_0,410.0,-21.715,90.474,806.8,17.64,19.83,80.45,sar
vis_sat_0_1,410.0,-57.773,-140.045,693.9,-14.51,16.07,45.39,visual
vis_sat_0_1,410.0,-57.402,-139.898,687.8,-12.64,13.99,45.26,visual
vis_sat_0_1,410.0,-57.43,-139.462,693.7,-14.47,16.03,45.48,visual
