routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,16464
update_state,0.0,0.0,0.0,16464
sense_environment,0.839,0.472,0.828,16463
update_state_environment,0.003,0.011,0.0,16463
get_environment_broadcasts,0.0,0.004,0.0,16463
get_agent_broadcasts,0.008,0.072,0.0,16463
sense,0.853,0.472,0.857,16463
think,0.446,0.71,0.346,16463
perform_broadcast,0.033,0.046,0.018,152
do,0.459,0.525,0.159,16463
perform_wait_for_messages,0.463,0.526,0.165,15974
perform_state_change,0.455,0.505,0.136,581
perform_observation,0.391,0.488,0.073,374
