routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.052,0.0,3524
update_state,0.0,0.0,0.0,3524
sense_environment,0.183,0.227,0.15,3523
update_state_environment,0.002,0.017,0.0,3523
get_environment_broadcasts,0.018,0.054,0.0,3523
get_agent_broadcasts,0.133,0.705,0.0,3523
sense,0.343,0.808,0.188,3523
think,3.109,14.467,0.111,3523
perform_broadcast,0.012,0.084,0.0,660
do,0.708,5.696,0.093,3523
perform_wait_for_messages,1.045,7.173,0.076,2207
perform_state_change,0.168,0.953,0.051,790
perform_observation,0.157,0.227,0.122,1130
