routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.064,0.0,979
__check_action_completion,0.0,0.007,0.0,979
preplanner/update_percepts,0.001,0.003,0.0,979
preplanner/needs_planning,0.0,0.0,0.0,979
preplanner/calculate_access_opportunities,0.146,0.21,0.074,170
preplanner/_schedule_observations,0.4,0.487,0.181,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.333,0.544,0.109,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.005,0.025,0.0,170
preplanner/generate_plan,0.76,0.925,0.375,170
replanner/compile_new_measurement_request_bids,0.0,0.002,0.0,979
replanner/update_percepts,0.011,0.043,0.0,979
replanner/check_request_completion,0.0,0.007,0.0,979
replanner/check_request_end_time,0.0,0.0,0.0,979
replanner/compare_bids,0.0,0.0,0.0,979
replanner/consensus_phase,0.0,0.007,0.0,979
replanner/is_observation_path_valid,0.0,0.001,0.0,4869
replanner/_get_available_requests,0.376,0.329,0.293,909
replanner/needs_planning,0.34,0.323,0.258,979
replanner/planning_phase,0.954,1.055,0.478,28
replanner/_schedule_observations,0.004,0.006,0.001,28
replanner/_schedule_maneuvers,0.025,0.041,0.005,28
replanner/_schedule_broadcasts,0.079,0.15,0.027,28
replanner/_schedule_waits,0.0,0.0,0.0,28
replanner/generate_plan,1.066,1.07,0.588,28
replanner/calc_imaging_time,0.061,0.055,0.052,13
