routine,t_avg,t_std,t_med,n
check_action_statuses,0.015,0.042,0.0,2330
update_state,0.0,0.0,0.0,2330
sense_environment,0.422,0.39,0.291,2329
update_state_environment,0.008,0.037,0.0,2329
get_environment_broadcasts,0.0,0.0,0.0,2329
get_agent_broadcasts,0.001,0.012,0.0,2329
sense,0.446,0.412,0.305,2329
think,1.064,1.652,0.561,2329
perform_broadcast,0.02,0.06,0.0,2184
do,0.242,2.755,0.05,2329
perform_wait_for_messages,0.309,3.291,0.069,1628
perform_state_change,0.34,3.506,0.098,1433
perform_measurement,0.092,0.086,0.046,36
