t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
120.0,0,2607,7.21,81.535,sar,1.0,1,0
120.0,0,2607,7.21,81.535,sar,1.0666666666666667,0,0
120.0,0,2607,7.21,81.535,visual,1.0,1,0
120.0,0,2607,7.21,81.535,visual,1.0666666666666667,0,0
130.0,0,3493,7.647,81.213,sar,1.0,1,0
130.0,0,3493,7.647,81.213,sar,1.0722222222222222,0,0
130.0,0,3493,7.647,81.213,visual,1.0,1,0
130.0,0,3493,7.647,81.213,visual,1.0722222222222222,0,0
280.0,0,4231,15.873,-93.665,sar,1.0,1,0
280.0,0,4231,15.873,-93.665,sar,1.1555555555555554,0,0
280.0,0,4231,15.873,-93.665,visual,1.0,1,0
280.0,0,4231,15.873,-93.665,visual,1.1555555555555554,0,0
280.0,0,4262,17.304,82.088,sar,1.0,1,0
280.0,0,4262,17.304,82.088,sar,1.1555555555555554,0,0
280.0,0,4262,17.304,82.088,visual,1.0,1,0
280.0,0,4262,17.304,82.088,visual,1.1555555555555554,0,0
300.0,0,602,17.177,-93.599,sar,1.0,1,0
300.0,0,602,17.177,-93.599,sar,1.1666666666666667,0,0
300.0,0,602,17.177,-93.599,visual,1.0,1,0
300.0,0,602,17.177,-93.599,visual,1.1666666666666667,0,0
300.0,0,2492,18.455,82.55,sar,1.0,1,0
300.0,0,2492,18.455,82.55,sar,1.1666666666666667,0,0
300.0,0,2492,18.455,82.55,visual,1.0,1,0
300.0,0,2492,18.455,82.55,visual,1.1666666666666667,0,0
310.0,0,1624,19.275,82.826,sar,1.0,1,0
310.0,0,1624,19.275,82.826,sar,1.1722222222222223,0,0
310.0,0,1624,19.275,82.826,visual,1.0,1,0
310.0,0,1624,19.275,82.826,visual,1.1722222222222223,0,0
320.0,0,3965,17.801,-92.026,sar,1.0,1,0
320.0,0,3965,17.801,-92.026,sar,1.1777777777777778,0,0
320.0,0,3965,17.801,-92.026,visual,1.0,1,0
320.0,0,3965,17.801,-92.026,visual,1.1777777777777778,0,0
330.0,0,3832,18.076,-92.231,sar,1.0,1,0
330.0,0,3832,18.076,-92.231,sar,1.1833333333333333,0,0
330.0,0,3832,18.076,-92.231,visual,1.0,1,0
330.0,0,3832,18.076,-92.231,visual,1.1833333333333333,0,0
340.0,0,204,19.661,85.489,sar,1.0,1,0
340.0,0,204,19.661,85.489,sar,1.1888888888888889,0,0
340.0,0,204,19.661,85.489,visual,1.0,1,0
340.0,0,204,19.661,85.489,visual,1.1888888888888889,0,0
340.0,0,2848,18.479,-91.796,sar,1.0,1,0
340.0,0,2848,18.479,-91.796,sar,1.1888888888888889,0,0
