routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00014,0.00074,2e-05,335
__check_action_completion,6e-05,1e-05,6e-05,335
preplanner/update_percepts,2e-05,0.0,2e-05,335
preplanner/needs_planning,0.0,0.0,0.0,335
preplanner/calculate_access_opportunities,0.00046,0.00117,0.0003,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,449
preplanner/_schedule_maneuvers,0.00283,0.0035,0.00193,173
preplanner/__schedule_periodic_replan,7e-05,0.00017,5e-05,173
preplanner/generate_plan,0.02016,0.01392,0.01433,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,335
replanner/update_percepts,6e-05,2e-05,7e-05,335
replanner/check_request_completion,0.00491,0.00631,0.00246,335
replanner/check_request_end_time,0.0,0.0,0.0,335
replanner/compare_bids,0.00284,0.00417,0.00146,335
replanner/consensus_phase,0.00776,0.00842,0.00434,335
replanner/is_observation_path_valid,0.0,0.0,0.0,670
replanner/is_task_path_valid,2e-05,0.0,2e-05,335
replanner/needs_planning,0.0078,0.00842,0.00438,335
replanner/_get_available_requests,1e-05,0.0,1e-05,11
