routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.019,0.0,5115
update_state,0.0,0.0,0.0,5115
sense_environment,0.049,0.035,0.047,5114
update_state_environment,0.0,0.001,0.0,5114
get_environment_broadcasts,0.003,0.009,0.0,5114
get_agent_broadcasts,0.005,0.036,0.0,5114
sense,0.059,0.063,0.051,5114
think,0.35,1.89,0.025,5114
perform_broadcast,0.007,0.082,0.0,283
do,0.242,1.0,0.028,5114
perform_wait_for_messages,0.309,1.139,0.03,3880
perform_state_change,0.079,0.609,0.019,825
perform_observation,0.031,0.024,0.027,1095
