routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.01,0.0,877
update_state,0.0,0.0,0.0,877
sense_environment,0.107,0.056,0.101,876
update_state_environment,0.0,0.003,0.0,876
get_environment_broadcasts,0.009,0.015,0.0,876
get_agent_broadcasts,0.036,0.051,0.0,876
sense,0.153,0.071,0.151,876
think,0.109,0.556,0.066,876
perform_broadcast,0.005,0.014,0.0,320
do,0.067,0.065,0.055,876
perform_wait_for_messages,0.061,0.074,0.042,556
perform_state_change,0.043,0.037,0.029,228
perform_observation,0.077,0.041,0.071,299
