routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00012,0.00053,1e-05,2812
__check_action_completion,5e-05,1e-05,5e-05,2812
preplanner/update_percepts,2e-05,0.0,2e-05,2812
preplanner/needs_planning,0.0,0.0,0.0,2812
preplanner/calculate_access_opportunities,0.00097,0.00155,0.00061,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,4160
preplanner/_schedule_maneuvers,0.00344,0.00468,0.00192,864
preplanner/__schedule_periodic_replan,7e-05,0.00014,5e-05,864
preplanner/generate_plan,0.01969,0.01539,0.01457,864
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2812
replanner/update_percepts,5e-05,2e-05,4e-05,2812
replanner/check_request_completion,0.00524,0.00593,0.00274,2812
replanner/check_request_end_time,0.0,0.0,0.0,2812
replanner/compare_bids,0.00332,0.00522,0.00136,2812
replanner/consensus_phase,0.00859,0.00888,0.00498,2812
replanner/is_observation_path_valid,0.0,0.0,0.0,5624
replanner/is_task_path_valid,2e-05,0.0,2e-05,2812
replanner/needs_planning,0.00862,0.00888,0.00501,2812
replanner/_get_available_requests,1e-05,0.0,1e-05,179
