routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.02,0.0,8711
__check_action_completion,0.0,0.0,0.0,8711
preplanner/update_percepts,0.001,0.006,0.0,8711
preplanner/needs_planning,0.0,0.0,0.0,8711
preplanner/calculate_access_times,0.663,0.0,0.663,1
preplanner/_schedule_observations,29.457,0.0,29.457,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,119.951,0.0,119.951,1
preplanner/_schedule_maneuvers,1.66,0.0,1.66,1
preplanner/__schedule_periodic_replan,0.032,0.0,0.032,1
preplanner/generate_plan,151.252,0.0,151.252,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,8711
replanner/update_percepts,0.006,0.043,0.001,8711
replanner/check_request_completion,0.0,0.0,0.0,8711
replanner/check_request_end_time,0.0,0.0,0.0,8711
replanner/compare_bids,0.0,0.003,0.0,8711
replanner/consensus_phase,0.0,0.003,0.0,8711
replanner/is_observation_path_valid,0.003,0.035,0.001,439488
replanner/needs_planning,0.011,0.043,0.0,8711
replanner/_get_available_requests,0.211,0.362,0.096,1344
replanner/planning_phase,3.789,7.513,1.65,473
replanner/_schedule_observations,2.065,3.008,0.549,473
replanner/_schedule_maneuvers,0.274,0.37,0.143,473
replanner/_schedule_broadcasts,0.03,0.088,0.015,473
replanner/_schedule_waits,0.0,0.0,0.0,473
replanner/generate_plan,6.225,8.121,4.041,473
replanner/calc_imaging_time,0.023,0.047,0.009,277
