routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.052,0.0,1031
__check_action_completion,0.0,0.001,0.0,1031
preplanner/update_percepts,0.001,0.007,0.0,1031
preplanner/needs_planning,0.0,0.0,0.0,1031
preplanner/calculate_access_opportunities,0.129,0.166,0.07,170
preplanner/_schedule_observations,0.373,0.424,0.188,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.344,0.575,0.11,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.008,0.081,0.0,170
preplanner/generate_plan,0.743,0.838,0.387,170
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,1031
replanner/update_percepts,0.007,0.029,0.0,1031
replanner/check_request_completion,0.0,0.004,0.0,1031
replanner/check_request_end_time,0.0,0.0,0.0,1031
replanner/compare_bids,0.0,0.002,0.0,1031
replanner/consensus_phase,0.0,0.004,0.0,1031
replanner/is_observation_path_valid,0.0,0.002,0.0,5320
replanner/_get_available_requests,0.252,0.305,0.158,958
replanner/needs_planning,0.231,0.301,0.09,1031
replanner/planning_phase,0.736,1.724,0.243,37
replanner/_schedule_observations,0.004,0.007,0.001,37
replanner/_schedule_maneuvers,0.026,0.052,0.005,37
replanner/_schedule_broadcasts,0.058,0.087,0.018,37
replanner/_schedule_waits,0.0,0.0,0.0,37
replanner/generate_plan,0.833,1.733,0.31,37
replanner/calc_imaging_time,0.137,0.075,0.118,8
