plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,1a49f58a,1,30.465,0.111
0,0.0,1a4fca6e,1,121.861,0.111
1,0.0,1a49f58a,1,30.465,0.111
1,0.0,1a4fca6e,1,121.861,0.111
2,30.465,1a4fca6e,1,121.861,0.111
2,30.465,1a4d3d76,1,182.792,0.111
3,121.861,1a4d3d76,1,182.792,0.111
3,121.861,1a46658c,1,274.188,0.111
4,182.792,1a46658c,1,274.188,0.111
4,182.792,1a50b0b4,1,639.772,0.11
5,274.188,1a50b0b4,1,639.772,0.11
5,274.188,1a44f8dc,1,5331.434,0.104
6,639.772,1a44f8dc,1,5331.434,0.104
6,639.772,1a430496,1,6306.325,0.103
7,5331.434,1a430496,1,6306.325,0.103
7,5331.434,1a436364,1,6336.79,0.103
8,6306.325,1a436364,1,6336.79,0.103
8,6306.325,1a48b60c,1,6397.721,0.103
9,6336.79,1a48b60c,1,6397.721,0.103
9,6336.79,1a508350,1,6915.632,0.102
10,6397.721,7afdce90,1,6458.652,0.816
10,6397.721,1a508350,1,6915.632,0.102
11,6458.652,1a508350,1,6915.632,0.102
11,6458.652,1a50513c,1,7098.424,0.102
12,6915.632,1a50513c,1,7098.424,0.102
12,6915.632,1a51ebe6,1,12155.67,0.095
13,7098.424,1a51ebe6,1,12155.67,0.095
13,7098.424,1a45b22c,1,12247.066,0.095
14,12155.67,1a45b22c,1,12247.066,0.095
14,12155.67,1a52462c,1,12277.531,0.095
15,12247.066,1a52462c,1,12277.531,0.095
15,12247.066,1a47fcf8,1,12399.392,0.095
16,12277.531,1a47fcf8,1,12399.392,0.095
16,12277.531,1a477288,1,13008.699,0.094
17,12399.392,1a477288,1,13008.699,0.094
17,12399.392,1a41c2d4,1,13069.63,0.094
18,13008.699,1a41c2d4,1,13069.63,0.094
18,13008.699,1a510b9a,1,13191.491,0.094
19,13069.63,1a510b9a,1,13191.491,0.094
19,13069.63,1a52d092,1,16268.49,0.09
20,13191.491,1a52d092,1,16268.49,0.09
20,13191.491,1a44cc18,1,16573.144,0.09
21,16268.49,1a44cc18,1,16573.144,0.09
21,16268.49,1a519272,1,18949.44,0.087
22,16573.144,1a519272,1,18949.44,0.087
22,16573.144,1a48577a,1,19071.301,0.087
23,18949.44,1a48577a,1,19071.301,0.087
23,18949.44,1a4997b6,1,19162.697,0.086
24,19071.301,1a4997b6,1,19162.697,0.086
24,19071.301,1a482a5c,1,19375.955,0.086
25,19162.697,1a482a5c,1,19375.955,0.086
25,19162.697,1a4b5eac,1,25042.508,0.079
26,19375.955,1a4b5eac,1,25042.508,0.079
26,19375.955,1a4cb31a,1,25194.834,0.079
27,25042.508,1a4cb31a,1,25194.834,0.079
27,25042.508,1a41321a,1,29734.17,0.073
28,25194.834,1a41321a,1,29734.17,0.073
28,25194.834,1a4165b4,1,29764.635,0.073
29,29734.17,1a4165b4,1,29764.635,0.073
29,29734.17,1a421e46,1,29825.566,0.073
30,29764.635,1a421e46,1,29825.566,0.073
30,29764.635,1a427d78,1,29856.031,0.073
31,29825.566,1a427d78,1,29856.031,0.073
31,29825.566,1a50dea4,1,29886.496,0.073
32,29856.031,1a50dea4,1,29886.496,0.073
32,29856.031,1a52a392,1,29916.962,0.073
33,29886.496,1a52a392,1,29916.962,0.073
33,29886.496,1a4557e6,1,29977.892,0.073
34,29916.962,1a4557e6,1,29977.892,0.073
34,29916.962,1a4a2276,1,30038.823,0.072
35,29977.892,1a4a2276,1,30038.823,0.072
35,29977.892,1a4a7c3a,1,30769.991,0.072
36,30038.823,1a4a7c3a,1,30769.991,0.072
36,30038.823,1a527322,1,30922.318,0.071
37,30769.991,1a527322,1,30922.318,0.071
37,30769.991,1a42d778,1,31166.041,0.071
38,30922.318,1a42d778,1,31166.041,0.071
38,30922.318,1a46ec82,1,31257.437,0.071
39,31166.041,1a46ec82,1,31257.437,0.071
39,31166.041,1a447182,1,35583.515,0.065
40,31257.437,1a447182,1,35583.515,0.065
40,31257.437,1a46bec4,1,35827.237,0.065
41,35583.515,1a46bec4,1,35827.237,0.065
41,35583.515,1a47a2f8,1,35857.703,0.065
42,35827.237,1a47a2f8,1,35857.703,0.065
42,35827.237,1a4dc868,1,35888.168,0.065
43,35857.703,1a4dc868,1,35888.168,0.065
43,35857.703,1a4f42a6,1,35918.633,0.065
44,35888.168,1a4f42a6,1,35918.633,0.065
44,35888.168,1a4b309e,1,36131.891,0.065
45,35918.633,1a4b309e,1,36131.891,0.065
45,35918.633,1a4745ba,1,36162.356,0.065
46,36131.891,1a4745ba,1,36162.356,0.065
46,36131.891,1a460bb4,1,37411.435,0.063
47,36162.356,1a460bb4,1,37411.435,0.063
47,36162.356,1a4b03bc,1,37624.692,0.063
48,37411.435,1a4b03bc,1,37624.692,0.063
48,37411.435,1a444446,1,37746.554,0.063
49,37624.692,1a444446,1,37746.554,0.063
49,37624.692,1a441746,1,41920.305,0.057
50,37746.554,1a441746,1,41920.305,0.057
50,37746.554,1a4f9c6a,1,41981.236,0.057
