req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
2ea748c6,sar_1,sar,"[3853.8362002339572, 381.1261962001001, 5067.87056126279]",0.0,86400.0,86400.0,10100.0,1.0,0.3333333333333333,0.0981224279835391
2e9b6fd8,sar_1,sar,"[3267.3565544461812, 716.4968398696386, 5430.620230319194]",0.0,86400.0,86400.0,10220.0,1.0,0.3333333333333333,0.09796810699588478
2ea79f24,sar_1,sar,"[3215.466400144968, 863.9282545673157, 5440.131107048499]",0.0,86400.0,86400.0,10230.0,1.0,0.3333333333333333,0.09795524691358024
2ea02d98,sar_1,sar,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,10320.0,1.0,0.3333333333333333,0.0978395061728395
2e98ba7c,sar_1,sar,"[2736.5225342760405, 1646.4048317042023, 5520.997936145076]",0.0,86400.0,86400.0,10350.0,1.0,0.3333333333333333,0.09780092592592593
2e9dd23c,sar_1,sar,"[2690.7876989499314, 1478.1265722988296, 5590.655243960366]",0.0,86400.0,86400.0,10360.0,1.0,0.3333333333333333,0.09778806584362139
2e9919c2,sar_1,sar,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,10380.0,1.0,0.3333333333333333,0.09776234567901233
883467d4,sar_1,sar,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",5710.0,6710.0,1000.0,10380.0,7.266932193433815,3.6334660967169077,0.0
2e9a3708,thm_1,thermal,"[-1856.1026227263917, -4408.760976230428, 4218.806984178539]",0.0,86400.0,86400.0,10640.0,1.0,0.3333333333333333,0.09742798353909465
2e9b43dc,img_2,visible,"[5437.134793679235, 3320.205547532324, 307.28328766129783]",0.0,86400.0,86400.0,10710.0,1.0,0.3333333333333333,0.09733796296296296
