plan_index,t_plan,instrument,t_img
0,0,sar,3680.0
0,0,sar,3770.0
0,0,sar,3800.0
0,0,sar,3810.0
0,0,sar,3830.0
0,0,sar,3860.0
0,0,sar,4250.0
0,0,sar,4270.0
0,0,sar,4390.0
0,0,sar,4430.0
0,0,sar,9630.0
0,0,sar,9690.0
0,0,sar,9760.0
0,0,sar,9920.0
0,0,sar,10040.0
0,0,sar,10050.0
0,0,sar,10060.0
0,0,sar,10070.0
0,0,sar,10090.0
0,0,sar,10110.0
0,0,sar,10120.0
0,0,sar,10130.0
0,0,sar,10150.0
0,0,sar,10350.0
0,0,sar,10360.0
0,0,sar,10390.0
0,0,sar,10470.0
0,0,sar,10500.0
0,0,sar,10970.0
0,0,sar,11940.0
0,0,sar,12680.0
0,0,sar,13870.0
0,0,sar,14370.0
0,0,sar,14450.0
0,0,sar,14470.0
0,0,sar,14500.0
0,0,sar,14510.0
0,0,sar,14560.0
0,0,sar,14750.0
0,0,sar,16020.0
0,0,sar,16060.0
0,0,sar,16090.0
0,0,sar,16100.0
0,0,sar,16130.0
0,0,sar,16140.0
0,0,sar,16190.0
0,0,sar,16200.0
0,0,sar,16210.0
0,0,sar,16220.0
0,0,sar,16230.0
0,0,sar,16240.0
0,0,sar,16360.0
0,0,sar,16450.0
0,0,sar,16460.0
0,0,sar,16520.0
0,0,sar,16530.0
0,0,sar,16540.0
0,0,sar,16580.0
0,0,sar,16820.0
0,0,sar,17150.0
0,0,sar,17180.0
0,0,sar,17240.0
0,0,sar,17250.0
0,0,sar,17300.0
0,0,sar,17510.0
0,0,sar,17530.0
0,0,sar,17540.0
0,0,sar,18200.0
0,0,sar,18300.0
0,0,sar,18330.0
0,0,sar,18360.0
0,0,sar,18440.0
0,0,sar,18470.0
0,0,sar,18590.0
0,0,sar,22210.0
0,0,sar,22230.0
0,0,sar,22270.0
0,0,sar,22290.0
0,0,sar,22300.0
0,0,sar,22310.0
0,0,sar,22320.0
0,0,sar,22330.0
0,0,sar,22350.0
0,0,sar,22360.0
0,0,sar,22580.0
0,0,sar,22670.0
0,0,sar,22680.0
0,0,sar,22700.0
0,0,sar,22720.0
0,0,sar,22730.0
0,0,sar,22750.0
0,0,sar,22830.0
0,0,sar,22900.0
0,0,sar,23050.0
0,0,sar,23080.0
0,0,sar,23090.0
0,0,sar,23110.0
0,0,sar,23120.0
0,0,sar,23160.0
0,0,sar,23190.0
0,0,sar,23200.0
0,0,sar,23290.0
0,0,sar,23730.0
0,0,sar,23760.0
0,0,sar,24370.0
0,0,sar,27180.0
0,0,sar,27190.0
0,0,sar,27200.0
0,0,sar,27350.0
0,0,sar,27450.0
0,0,sar,27460.0
0,0,sar,27480.0
0,0,sar,27500.0
0,0,sar,27520.0
0,0,sar,27570.0
0,0,sar,27630.0
0,0,sar,27640.0
0,0,sar,27660.0
0,0,sar,27680.0
0,0,sar,27690.0
0,0,sar,28300.0
0,0,sar,28330.0
0,0,sar,28380.0
0,0,sar,28400.0
0,0,sar,28410.0
0,0,sar,28430.0
0,0,sar,28500.0
0,0,sar,28550.0
0,0,sar,28580.0
0,0,sar,28670.0
0,0,sar,28700.0
0,0,sar,28710.0
0,0,sar,28760.0
0,0,sar,28800.0
0,0,sar,29090.0
0,0,sar,33070.0
0,0,sar,33320.0
0,0,sar,33330.0
0,0,sar,33400.0
0,0,sar,33470.0
0,0,sar,33490.0
0,0,sar,33500.0
0,0,sar,33510.0
0,0,sar,33530.0
0,0,sar,33540.0
0,0,sar,33550.0
0,0,sar,33560.0
0,0,sar,33570.0
0,0,sar,33580.0
0,0,sar,33600.0
0,0,sar,33620.0
0,0,sar,33730.0
0,0,sar,33740.0
0,0,sar,33750.0
0,0,sar,33760.0
0,0,sar,33840.0
0,0,sar,33950.0
0,0,sar,33960.0
0,0,sar,34200.0
0,0,sar,34420.0
0,0,sar,34440.0
0,0,sar,34450.0
0,0,sar,34460.0
0,0,sar,34470.0
0,0,sar,34570.0
0,0,sar,34730.0
0,0,sar,34860.0
0,0,sar,34900.0
0,0,sar,39280.0
0,0,sar,39420.0
0,0,sar,39480.0
0,0,sar,39510.0
0,0,sar,39520.0
0,0,sar,39540.0
0,0,sar,39550.0
0,0,sar,39560.0
0,0,sar,39570.0
0,0,sar,39580.0
0,0,sar,39590.0
0,0,sar,39610.0
0,0,sar,39630.0
0,0,sar,39650.0
0,0,sar,39660.0
0,0,sar,39670.0
0,0,sar,39680.0
0,0,sar,39690.0
0,0,sar,39700.0
0,0,sar,39710.0
0,0,sar,39720.0
0,0,sar,39730.0
0,0,sar,39740.0
0,0,sar,39760.0
0,0,sar,39770.0
0,0,sar,39820.0
0,0,sar,39900.0
0,0,sar,39910.0
0,0,sar,40060.0
0,0,sar,40460.0
0,0,sar,40470.0
0,0,sar,40820.0
0,0,sar,41650.0
0,0,sar,41690.0
0,0,sar,41750.0
0,0,sar,41900.0
0,0,sar,41930.0
0,0,sar,41950.0
0,0,sar,43650.0
0,0,sar,43660.0
0,0,sar,43780.0
0,0,sar,43790.0
0,0,sar,45560.0
0,0,sar,45640.0
0,0,sar,45700.0
0,0,sar,45720.0
0,0,sar,45740.0
0,0,sar,45750.0
0,0,sar,45760.0
0,0,sar,45800.0
0,0,sar,45810.0
0,0,sar,45830.0
0,0,sar,45840.0
0,0,sar,45870.0
0,0,sar,45880.0
0,0,sar,45900.0
0,0,sar,45910.0
0,0,sar,45930.0
0,0,sar,45990.0
0,0,sar,46030.0
0,0,sar,46040.0
0,0,sar,46170.0
0,0,sar,46200.0
0,0,sar,47150.0
0,0,sar,47160.0
0,0,sar,47320.0
0,0,sar,49630.0
0,0,sar,51470.0
0,0,sar,51480.0
0,0,sar,51490.0
0,0,sar,51530.0
0,0,sar,51540.0
0,0,sar,51580.0
0,0,sar,51660.0
0,0,sar,51730.0
0,0,sar,51750.0
0,0,sar,51800.0
0,0,sar,51820.0
0,0,sar,51850.0
0,0,sar,51880.0
0,0,sar,51900.0
0,0,sar,51920.0
0,0,sar,51930.0
0,0,sar,51940.0
0,0,sar,51950.0
0,0,sar,51960.0
0,0,sar,51970.0
