routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00028,0.00094,2e-05,2377
__check_action_completion,6e-05,1e-05,6e-05,2377
preplanner/update_percepts,2e-05,0.0,2e-05,2377
preplanner/needs_planning,0.0,0.0,0.0,2377
preplanner/calculate_access_opportunities,0.00111,0.00203,0.00072,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,4261
preplanner/_schedule_maneuvers,0.00632,0.0077,0.0033,173
preplanner/__schedule_periodic_replan,0.00011,0.0002,7e-05,173
preplanner/generate_plan,0.04245,0.0379,0.03167,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2377
replanner/update_percepts,5e-05,3e-05,4e-05,2377
replanner/check_request_completion,0.00608,0.00689,0.00322,2377
replanner/check_request_end_time,0.0,0.0,0.0,2377
replanner/compare_bids,0.00337,0.00519,0.00119,2377
replanner/consensus_phase,0.00946,0.00953,0.0056,2377
replanner/is_observation_path_valid,1e-05,0.0,0.0,4754
replanner/is_task_path_valid,2e-05,0.0,2e-05,2377
replanner/needs_planning,0.0095,0.00953,0.00563,2377
replanner/_get_available_requests,1e-05,0.0,1e-05,235
