t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-7148.78,0.0,0.0,-0.0,-2.903,-6.839,0.0,SENSING
0.0,-7148.78,0.0,0.0,-0.0,-2.903,-6.839,0.0,LISTENING
500.0,-6196.507,-1383.993,-3264.471,3.727,-2.517,-5.926,0.0,SENSING
500.0,-6196.507,-1383.993,-3264.471,3.727,-2.517,-5.926,0.0,LISTENING
1000.0,-3587.679,-2398.249,-5654.538,6.48,-1.453,-3.414,0.0,SENSING
1000.0,-3587.679,-2398.249,-5654.538,6.48,-1.453,-3.414,0.0,LISTENING
1008.279,-3533.932,-2410.162,-5682.573,6.513,-1.431,-3.362,0.0,SENSING
1008.279,-3533.932,-2410.162,-5682.573,6.513,-1.431,-3.362,0.0,LISTENING
1010.0,-3522.726,-2412.616,-5688.346,6.52,-1.426,-3.351,0.0,SENSING
1010.0,-3522.726,-2412.616,-5688.346,6.52,-1.426,-3.351,0.0,LISTENING
1218.292,-2092.212,-2649.085,-6244.133,7.171,-0.839,-1.965,0.0,SENSING
1218.292,-2092.212,-2649.085,-6244.133,7.171,-0.839,-1.965,0.0,LISTENING
1220.0,-2079.969,-2650.511,-6247.478,7.175,-0.834,-1.954,0.0,SENSING
1220.0,-2079.969,-2650.511,-6247.478,7.175,-0.834,-1.954,0.0,LISTENING
1318.971,-1360.279,-2718.331,-6406.295,7.365,-0.538,-1.254,0.0,SENSING
1318.971,-1360.279,-2718.331,-6406.295,7.365,-0.538,-1.254,0.0,LISTENING
1320.0,-1352.705,-2718.882,-6407.581,7.367,-0.535,-1.247,0.0,SENSING
1320.0,-1352.705,-2718.882,-6407.581,7.367,-0.535,-1.247,0.0,LISTENING
1399.749,-761.51,-2751.749,-6484.085,7.461,-0.291,-0.671,0.0,SENSING
1399.749,-761.51,-2751.749,-6484.085,7.461,-0.291,-0.671,0.0,LISTENING
1400.0,-759.639,-2751.822,-6484.253,7.462,-0.29,-0.67,0.0,SENSING
1400.0,-759.639,-2751.822,-6484.253,7.462,-0.29,-0.67,0.0,LISTENING
1408.968,-692.739,-2754.293,-6489.963,7.469,-0.262,-0.604,0.0,SENSING
1408.968,-692.739,-2754.293,-6489.963,7.469,-0.262,-0.604,0.0,LISTENING
1410.0,-685.036,-2754.562,-6490.582,7.47,-0.259,-0.597,0.0,SENSING
1410.0,-685.036,-2754.562,-6490.582,7.47,-0.259,-0.597,0.0,LISTENING
1418.553,-621.167,-2756.661,-6495.419,7.476,-0.233,-0.535,0.0,SENSING
1418.553,-621.167,-2756.661,-6495.419,7.476,-0.233,-0.535,0.0,LISTENING
1420.0,-610.357,-2756.994,-6496.184,7.477,-0.228,-0.524,0.0,SENSING
1420.0,-610.357,-2756.994,-6496.184,7.477,-0.228,-0.524,0.0,LISTENING
1500.0,-11.162,-2765.336,-6514.742,7.505,0.019,0.06,0.0,SENSING
1500.0,-11.162,-2765.336,-6514.742,7.505,0.019,0.06,0.0,LISTENING
2000.0,3565.766,-2375.825,-5587.91,6.471,1.508,3.57,0.0,SENSING
2000.0,3565.766,-2375.825,-5587.91,6.471,1.508,3.57,0.0,LISTENING
2478.319,6068.707,-1383.038,-3238.87,3.767,2.561,6.046,0.0,SENSING
2478.319,6068.707,-1383.038,-3238.87,3.767,2.561,6.046,0.0,LISTENING
2480.0,6075.026,-1378.737,-3228.705,3.755,2.564,6.052,0.0,SENSING
2480.0,6075.026,-1378.737,-3228.705,3.755,2.564,6.052,0.0,LISTENING
2499.892,6148.279,-1327.519,-3107.65,3.615,2.595,6.125,0.0,SENSING
2499.892,6148.279,-1327.519,-3107.65,3.615,2.595,6.125,0.0,LISTENING
2500.0,6148.669,-1327.239,-3106.989,3.614,2.595,6.125,0.0,SENSING
2500.0,6148.669,-1327.239,-3106.989,3.614,2.595,6.125,0.0,LISTENING
2508.349,6178.573,-1305.56,-3055.754,3.555,2.608,6.155,0.0,SENSING
2508.349,6178.573,-1305.56,-3055.754,3.555,2.608,6.155,0.0,LISTENING
2510.0,6184.43,-1301.259,-3045.59,3.543,2.61,6.161,0.0,SENSING
2510.0,6184.43,-1301.259,-3045.59,3.543,2.61,6.161,0.0,LISTENING
2839.349,6943.105,-380.461,-870.932,1.018,2.933,6.914,0.0,SENSING
2839.349,6943.105,-380.461,-870.932,1.018,2.933,6.914,0.0,LISTENING
2840.0,6943.765,-378.555,-866.433,1.013,2.934,6.915,0.0,SENSING
2840.0,6943.765,-378.555,-866.433,1.013,2.934,6.915,0.0,LISTENING
2848.835,6952.391,-352.667,-805.336,0.942,2.937,6.923,0.0,SENSING
2848.835,6952.391,-352.667,-805.336,0.942,2.937,6.923,0.0,LISTENING
2850.0,6953.482,-349.251,-797.274,0.932,2.938,6.924,0.0,SENSING
2850.0,6953.482,-349.251,-797.274,0.932,2.938,6.924,0.0,LISTENING
2878.462,6976.733,-265.638,-599.953,0.703,2.948,6.947,0.0,SENSING
2878.462,6976.733,-265.638,-599.953,0.703,2.948,6.947,0.0,LISTENING
