routine,t_avg,t_std,t_med,n
check_action_statuses,0.009,0.079,0.0,5843
update_state,0.0,0.0,0.0,5843
sense_environment,0.166,0.195,0.141,5842
update_state_environment,0.002,0.015,0.0,5842
get_environment_broadcasts,0.007,0.021,0.0,5842
get_agent_broadcasts,0.08,0.485,0.0,5842
sense,0.264,0.607,0.165,5842
think,0.75,4.393,0.07,5842
perform_broadcast,0.009,0.056,0.0,698
do,0.562,3.032,0.08,5842
perform_wait_for_messages,0.735,3.503,0.112,4336
perform_state_change,0.121,0.725,0.045,817
perform_observation,0.078,0.063,0.065,1127
