routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,11961
update_state,0.0,0.0,0.0,11961
sense_environment,0.115,0.063,0.109,11960
update_state_environment,0.001,0.007,0.0,11960
get_environment_broadcasts,0.004,0.014,0.0,11960
get_agent_broadcasts,0.018,0.033,0.0,11960
sense,0.139,0.07,0.132,11960
think,0.228,0.783,0.191,11960
perform_broadcast,0.003,0.013,0.0,1264
do,0.09,0.089,0.068,11960
perform_wait_for_messages,0.089,0.091,0.064,10696
perform_state_change,0.082,0.08,0.058,1644
perform_observation,0.098,0.071,0.083,1230
